setting,policy,target,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,queue_north_mean,queue_north_ci_low,queue_north_ci_high,queue_central_mean,queue_central_ci_low,queue_central_ci_high,queue_south_mean,queue_south_ci_low,queue_south_ci_high,trip_north_mean,trip_north_ci_low,trip_north_ci_high,trip_central_mean,trip_central_ci_low,trip_central_ci_high,trip_south_mean,trip_south_ci_low,trip_south_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high
p3d_05_t18,P3-D0.5,18,0.5,18,30,44.8,44.62671901763155,44.97328098236844,1089.1333333333334,1074.0373596314598,1104.229307035207,218.43333333333334,213.6658520364944,223.20081463017226,652.9,643.8085262932284,661.9914737067716,217.8,210.95762724491422,224.6423727550858,17.9,17.703999999999997,18.096,18,18,18,8.9,8.628446952749073,9.171553047250928,18.13638783946485,18.13569930356061,18.137076375369087,18.134562000334725,18.13369249926372,18.13543150140573,18.09446335333789,18.09376180619764,18.09516490047814
p3d_05_t18,P3-D0.5,18,0.5,19,30,36.233333333333334,36.05297676865809,36.41368989800858,1176.7333333333333,1160.4588790904343,1193.0077875762324,237.2,231.87617995588985,242.52382004411012,704.2,694.4070314880594,713.9929685119407,235.33333333333334,228.45495947222489,242.2117071944418,14.4,13.738161112774659,15.061838887225342,18,18,18,3.8333333333333335,3.1682775784615167,4.49838908820515,18.09446335333789,18.09376180619764,18.09516490047814,18.091545415948186,18.09064021527126,18.09245061662511,18.05409475323747,18.053576913338965,18.054612593135978
p3d_05_t18,P3-D0.5,18,0.5,20,30,28.2,28.05441485486919,28.34558514513081,1277.6666666666667,1260.8897727222725,1294.443560611061,257.3,251.30093949117818,263.29906050882187,765.6666666666666,755.626597182393,775.7067361509403,254.7,247.6976786377823,261.7023213622177,8.2,7.602686781947887,8.797313218052112,18,18,18,2,1.4683982131612847,2.5316017868387153,18.05409475323747,18.053576913338965,18.054612593135978,18.0512230875985,18.050492109209245,18.051954065987758,18.026631128453015,18.02632552516255,18.02693673174348
p3d_05_t18,P3-D0.5,18,0.5,21,30,23,23,23,1379.1333333333334,1361.6973383557522,1396.5693283109147,277.6666666666667,271.3526132054493,283.98072012788407,826.1333333333333,815.6810983335631,836.5855683331035,275.3333333333333,267.804002039533,282.86266462713365,3.8666666666666667,3.558788599545023,4.17454473378831,18,18,18,1.1333333333333333,0.8254552662116895,1.4412114004549772,18.026631128453015,18.02632552516255,18.02693673174348,18.025116858904077,18.025114740661145,18.02511897714701,18.01126420217347,18.011000945728213,18.01152745861873
p3d_05_t18,P3-D0.5,18,0.5,22,30,20,20,20,1486.8333333333333,1470.2428314575484,1503.4238352091181,298.3,291.58152421500506,305.01847578499496,891.3,880.9738191635694,901.6261808364305,297.23333333333335,289.9379077955201,304.5287588711466,1.3666666666666667,1.1095921735345065,1.623741159798827,18,18,18,0.6333333333333333,0.37625884020117306,0.8904078264654935,18.01126420217347,18.011000945728213,18.01152745861873,18.010055556624344,18.01005371717374,18.01005739607495,18.00372914450224,18.00346571423476,18.003992574769722
p3d_05_t18,P3-D0.5,18,0.5,23,30,18,18,18,1597.9333333333334,1580.7897080046591,1615.0769586620077,321.3,314.51807184369807,328.08192815630196,956.5666666666667,946.0219213834405,967.111411949893,320.06666666666666,312.94071540637975,327.1926179269536,0,0,0,18,18,18,0,0,0,18.00372914450224,18.00346571423476,18.003992574769722,18.0000167852621,18.00001488646314,18.00001868406106,18.000712477514938,18.00044902699525,18.000975928034627
p3d_05_t18,P3-D0.5,18,0.5,24,30,18,18,18,1709.9333333333334,1692.6511814948446,1727.2154851718221,344.06666666666666,337.1648371085682,350.96849622476515,1023.0666666666667,1012.1595417683311,1033.9737915650023,342.8,334.59217342389303,351.007826576107,0,0,0,18,18,18,0,0,0,18.000712477514938,18.00044902699525,18.000975928034627,18.000016314647276,18.000014617077813,18.00001801221674,18.000707441936314,18.00044414113064,18.000970742741988
p3d_05_t18,P3-D0.5,18,0.5,25,30,18,18,18,1823.1666666666667,1805.760999196655,1840.5723341366786,368.23333333333335,361.76974956292486,374.69691710374184,1089.2,1077.741468686517,1100.658531313483,365.73333333333335,357.61174944764576,373.85491721902093,0,0,0,18,18,18,0,0,0,18.000707441936314,18.00044414113064,18.000970742741988,18.000015530289236,18.000013794738127,18.000017265840345,18.00070254754213,18.000439226484758,18.0009658685995
p3d_05_t18,P3-D0.5,18,0.5,26,30,18,18,18,1933.6333333333334,1915.8359628460807,1951.4307038205861,390.26666666666665,383.5779749757305,396.9553583576028,1157.9,1145.5319192654047,1170.2680807345955,385.46666666666664,377.26942715748544,393.66390617584784,0,0,0,18,18,18,0,0,0,18.00070254754213,18.000439226484758,18.0009658685995,18.000017961799166,18.000016131848014,18.00001979175032,18.000697888455356,18.000434537677357,18.000961239233355
p3d_05_t18,P3-D0.5,18,0.5,27,30,18,18,18,2044.3666666666666,2026.3809876143432,2062.35234571899,411.26666666666665,404.0014152343018,418.5319180990315,1223.7333333333333,1211.0272814226457,1236.439385244021,409.3666666666667,400.8696169050529,417.86371642828044,0,0,0,18,18,18,0,0,0,18.000697888455356,18.000434537677357,18.000961239233355,18.000016863697905,18.00001536256552,18.00001836483029,18.00069249991561,18.0004291661879,18.000955833643317
p3d_05_t18,P3-D0.5,18,0.5,28,30,18,18,18,2155.3,2136.932756778977,2173.6672432210235,433.1666666666667,425.63630914232266,440.6970241910107,1289.9333333333334,1277.171799042507,1302.6948676241598,432.2,423.021494494726,441.37850550527395,0,0,0,18,18,18,0,0,0,18.00069249991561,18.0004291661879,18.000955833643317,18.000016785262098,18.00001519476719,18.000018375757005,18.00068744080623,18.00042409106677,18.000950790545694
p3d_05_t18,P3-D0.5,18,0.5,29,30,18,18,18,2263.4333333333334,2245.196243357428,2281.6704233092387,454.26666666666665,446.0580152320229,462.4753181013104,1356.8,1344.1778154940932,1369.4221845059067,452.3666666666667,443.0743289538743,461.659004379459,0,0,0,18,18,18,0,0,0,18.00068744080623,18.00042409106677,18.000950790545694,18.000016942133705,18.000015252263008,18.0000186320044,18.000682405227604,18.00041908252564,18.00094572792957
p3d_05_t18,P3-D0.5,18,0.5,30,30,18,18,18,2367.4666666666667,2350.0951157943696,2384.838217538964,475.2,466.75878128317436,483.6412187168256,1419.7666666666667,1406.9637645986204,1432.569568734713,472.5,463.6320689346776,481.3679310653224,0,0,0,18,18,18,0,0,0,18.000682405227604,18.00041908252564,18.00094572792957,18.00001553028923,18.00001379473812,18.000017265840338,18.00067732258749,18.000414068411995,18.000940576762982
p3d_05_t18,P3-D0.5,18,0.5,31,30,18,18,18,2477.5,2459.5395605358017,2495.4604394641983,497.93333333333334,489.0623239189177,506.804342747749,1484.2333333333333,1471.0444509816773,1497.4222156849894,495.3333333333333,486.0820238723275,504.5846427943391,0,0,0,18,18,18,0,0,0,18.00067732258749,18.000414068411995,18.000940576762982,18.000016079339865,18.000014644834696,18.000017513845034,18.00067266350072,18.000409414793516,18.00093591220792
p3d_05_t18,P3-D0.5,18,0.5,32,30,18,18,18,2587.1,2569.430649449582,2604.769350550418,519.3333333333334,510.52757130474015,528.1390953619266,1550,1537.2658068052256,1562.7341931947744,517.7666666666667,509.46188622732967,526.0714471060036,0,0,0,18,18,18,0,0,0,18.00067266350072,18.000409414793516,18.00093591220792,18.00001756962014,18.000015763201272,18.00001937603901,18.00066783969876,18.00040457102849,18.00093110836903
p3d_05_t18,P3-D0.5,18,0.5,33,30,18,18,18,2696.866666666667,2679.4631176315083,2714.2702157018252,540.1666666666666,531.7339875770563,548.599345756277,1616.1666666666667,1603.5968263039854,1628.736507029348,540.5333333333333,532.2136521428603,548.8530145238063,0,0,0,18,18,18,0,0,0,18.00066783969876,18.00040457102849,18.00093110836903,18.000017648055948,18.00001571080339,18.000019585308507,18.00066256881272,18.000399209250595,18.000925928374848
p3d_05_t18,P3-D0.5,18,0.5,34,30,18,18,18,2805.6666666666665,2788.188784122218,2823.144549211115,560.3666666666667,552.174411398703,568.5589219346303,1683.3333333333333,1670.203961948907,1696.4627047177596,561.9666666666667,553.2911664858717,570.6421668474617,0,0,0,18,18,18,0,0,0,18.00066256881272,18.000399209250595,18.000925928374848,18.000016549954687,18.000014888045797,18.000018211863576,18.00065727439593,18.000394049820432,18.00092049897143
p3d_05_t18,P3-D0.5,18,0.5,35,30,18,18,18,2916.133333333333,2897.25708719051,2935.0095794761564,582.6333333333333,573.9263337480699,591.3403329185968,1750.0666666666666,1735.983629124238,1764.1497042090953,583.4333333333333,574.4050570001735,592.461609666493,0,0,0,18,18,18,0,0,0,18.00065727439593,18.000394049820432,18.00092049897143,18.000017804927552,18.00001627795808,18.000019331897025,18.000652309409524,18.00038895072278,18.00091566809627
p3d_05_t18,P3-D0.5,18,0.5,36,30,18,18,18,3026.9666666666667,3007.300884260674,3046.6324490726593,606,596.8970469866522,615.1029530133478,1816.0333333333333,1801.3508460895848,1830.7158205770818,604.9333333333333,595.7094614690573,614.1572051976093,0,0,0,18,18,18,0,0,0,18.000652309409524,18.00038895072278,18.00091566809627,18.00001804023497,18.00001599752642,18.00002008294352,18.000646967931264,18.000383746043035,18.000910189819493
p3d_05_t18,P3-D0.5,18,0.5,37,30,18,18,18,3136.5333333333333,3116.8863646295094,3156.180302037157,627.6,618.5088905675576,636.6911094324424,1881.7666666666667,1866.8893287904361,1896.6440045428972,627.1666666666666,618.2044635132013,636.128869820132,0,0,0,18,18,18,0,0,0,18.000646967931264,18.000383746043035,18.000910189819493,18.00001615777567,18.000015036028262,18.000017279523075,18.000641555860774,18.000378360485662,18.000904751235886
p3d_05_t18,P3-D0.5,18,0.5,38,30,18,18,18,3244.866666666667,3224.69473116192,3265.0386021714135,648.4,639.3977235880194,657.4022764119806,1948.3,1933.0273879387835,1963.5726120612164,648.1666666666666,638.8773706719946,657.4559626613386,0,0,0,18,18,18,0,0,0,18.000641555860774,18.000378360485662,18.000904751235886,18.000017804927552,18.000016054181753,18.00001955567335,18.00063670852807,18.000373378556045,18.000900038500095
p3d_05_t18,P3-D0.5,18,0.5,39,30,18,18,18,3354.7,3333.613144245545,3375.786855754455,670.9,661.3111844174651,680.4888155825348,2015,1998.8773626412333,2031.1226373587667,668.8,659.7075306845239,677.892469315476,0,0,0,18,18,18,0,0,0,18.00063670852807,18.000373378556045,18.000900038500095,18.00001662839049,18.000015162693725,18.000018094087256,18.0006313670498,18.00036790896761,18.000894825131986
p3d_05_t18,P3-D0.5,18,0.5,40,30,18,18,18,3464.9666666666667,3443.058947438555,3486.8743858947782,694.5,684.6690717922829,704.3309282077171,2079.5,2062.870773519693,2096.129226480307,690.9666666666667,682.182920657037,699.7504126762964,0,0,0,18,18,18,0,0,0,18.0006313670498,18.00036790896761,18.000894825131986,18.00001788336336,18.00001581370289,18.000019953023827,18.000626378532655,18.000362872244608,18.0008898848207
p3d_05_t18,P3-D0.5,18,0.5,41,30,18,18,18,3574.633333333333,3553.3164821299765,3595.95018453669,717.2333333333333,706.761282705472,727.7053839611947,2143,2126.9234399516404,2159.0765600483596,714.4,705.5835802924446,723.2164197075554,0,0,0,18,18,18,0,0,0,18.000626378532655,18.000362872244608,18.0008898848207,18.000016549954683,18.000014706691395,18.00001839321797,18.000621013523645,18.000357393353745,18.000884633693545
p3d_05_t18,P3-D0.5,18,0.5,42,30,18,18,18,3684,3661.7263847031786,3706.2736152968214,739.8666666666667,729.265936310855,750.4673970224784,2208.0666666666666,2191.5859573935318,2224.5473759398014,736.0666666666667,727.2791763035866,744.8541570297468,0,0,0,18,18,18,0,0,0,18.000621013523645,18.000357393353745,18.000884633693545,18.00001639308308,18.000014853357634,18.000017932808525,18.000616048537236,18.000352223078213,18.000879873996258
p3d_05_t18,P3-D0.5,18,0.5,43,30,18,18,18,3792.4666666666667,3769.740547793899,3815.192785539434,761.7666666666667,750.8256890166256,772.7076443167077,2272.9666666666667,2256.7532252177684,2289.180108115565,757.7333333333333,748.6615108101179,766.8051558565488,0,0,0,18,18,18,0,0,0,18.000616048537236,18.000352223078213,18.000879873996258,18.0000186677214,18.000016818498914,18.000020516943884,18.00061113061231,18.000347222826424,18.000875038398195
p3d_05_t18,P3-D0.5,18,0.5,44,30,18,18,18,3903.233333333333,3879.966703868554,3926.4999627981124,784.8333333333334,774.0847829009044,795.5818837657623,2339.3333333333335,2322.566707223376,2356.099959443291,779.0666666666667,769.8074374475685,788.3258958857649,0,0,0,18,18,18,0,0,0,18.00061113061231,18.000347222826424,18.000875038398195,18.00001725587693,18.000015323890082,18.000019187863778,18.000605530295896,18.00034154657523,18.000869514016564
p3d_05_t18,P3-D0.5,18,0.5,45,30,18,18,18,4012.3,3989.838222287117,4034.7617777128835,807.0666666666667,796.57639514795,817.5569381853834,2405.3333333333335,2388.6067856044324,2422.0598810622346,799.9,790.4896770109299,809.3103229890701,0,0,0,18,18,18,0,0,0,18.000605530295896,18.00034154657523,18.000869514016564,18.00001835397818,18.000016931167156,18.000019776789205,18.000600353532814,18.00033637512821,18.000864331937418
p3d_05_t18,P3-D0.5,18,0.5,46,30,18,18,18,4120.733333333334,4095.724037484885,4145.742629181783,828.9333333333333,818.2536708592947,839.6129958073718,2469.1666666666665,2450.35454310365,2487.978790229683,822.6333333333333,813.3120540598098,831.9546126068568,0,0,0,18,18,18,0,0,0,18.000600353532814,18.00033637512821,18.000864331937418,18.000016471518887,18.000015021474557,18.000017921563217,18.000594847339357,18.000330694840383,18.000858999838332
p3d_05_t18,P3-D0.5,18,0.5,47,30,18.933333333333334,17.104000000000003,20.762666666666664,4229.833333333333,4204.3880020707,4255.278664595966,849.7666666666667,838.765718965241,860.7676143680923,2534.4333333333334,2515.1417717992986,2553.724894867368,845.6333333333333,836.5481109790894,854.7185556875772,0.7333333333333333,-0.7039999999999994,2.170666666666666,17.966666666666665,17.90133333333333,18.032,0.23333333333333334,-0.2239999999999997,0.6906666666666663,18.000594847339357,18.000330694840383,18.000858999838332,17.971534914541454,17.915713289348563,18.027356539734345,18.0005899058837,18.000325842986744,18.000853968780657
p3d_05_t18,P3-D0.5,18,0.5,48,30,19.866666666666667,17.32459457614485,22.408738757188484,4341.033333333334,4316.434454488995,4365.632212177673,872.8666666666667,861.5831395856972,884.1501937476362,2602.0666666666666,2582.1347156808847,2621.9986176524485,866.1,857.1007897460165,875.0992102539835,1.5333333333333334,-0.5547973124524443,3.6214639791191114,17.933333333333334,17.842545044386124,18.024121622280543,0.4,-0.14472973368324615,0.9447297336832462,18.0005899058837,18.000325842986744,18.000853968780657,17.943055161587527,17.865484321377156,18.020626001797897,18.00912943152126,17.99241924960569,18.02583961343683
p3d_05_t18,P3-D0.5,18,0.5,49,30,21.7,18.266188324807306,25.133811675192693,4445.3,4421.159602368786,4469.440397631214,894.5666666666667,882.7595695321762,906.3737638011572,2662.9333333333334,2643.426614002161,2682.440052664506,887.8,878.6195703603908,896.9804296396092,3.066666666666667,0.21018289725641326,5.92315043607692,17.9,17.79081114115189,18.009188858848105,0.7333333333333333,0.018053959678899667,1.4486127069877668,18.00912943152126,17.99241924960569,18.02583961343683,17.919093355940593,17.8246034047601,18.013583307121085,18.026212883044998,17.99829314113427,18.054132624955727
p3d_05_t18,P3-D0.5,18,0.5,50,30,22.666666666666668,18.86872005468896,26.464613278644375,4548.833333333333,4523.452116922109,4574.214549744557,914.0333333333333,901.5278026420858,926.5388640245808,2725.7,2705.7595844680654,2745.640415531934,909.1,899.3890097383393,918.8109902616608,3.8,0.6883126357434999,6.911687364256499,17.933333333333334,17.842545044386124,18.024121622280543,0.9333333333333333,0.12529570286026204,1.7413709638064048,18.026212883044998,17.99829314113427,18.054132624955727,17.957112180738118,17.876707683492175,18.037516677984062,18.05048487626283,18.006864656055928,18.09410509646973
p3d_05_t18,P3-D0.5,18,0.5,51,30,24.533333333333335,20.22304039363032,28.84362627303635,4650.966666666666,4625.025281882187,4676.908051451145,935.3333333333334,923.1479736106628,947.5186930560039,2786.0666666666666,2765.678695641736,2806.4546376915973,929.5666666666667,919.2990068818891,939.8343264514443,5.4,1.8220395715455155,8.977960428454486,17.933333333333334,17.842545044386124,18.024121622280543,1.2,0.34694889724703726,2.0530511027529625,18.05048487626283,18.006864656055928,18.09410509646973,17.96648320385979,17.884420542751183,18.0485458649684,18.063351222041387,18.00761757316857,18.119084870914204
p3d_05_t18,P3-D0.5,18,0.5,52,30,27.333333333333332,22.529268643105617,32.13739802356105,4752.3,4726.300693049025,4778.299306950976,956.2333333333333,944.5054116947101,967.9612549719566,2847.1,2826.0202232252436,2868.179776774756,948.9666666666667,938.5386454447204,959.394687888613,7.6,3.6189716109423724,11.581028389057627,17.833333333333332,17.697692382905558,17.968974283761106,1.9,0.717447374260376,3.082552625739624,18.063351222041387,18.00761757316857,18.119084870914204,17.88104146470953,17.759886161356178,18.00219676806288,18.07340626088345,18.020094809730455,18.12671771203644
p3d_05_t18,P3-D0.5,18,0.5,53,30,27.233333333333334,22.476979399562737,31.989687267103932,4855.966666666666,4826.600105810985,4885.333227522347,975.9,963.8824812398971,987.9175187601029,2908.866666666667,2885.991620845554,2931.7417124877798,971.2,959.7634551636825,982.6365448363176,7.566666666666666,3.6447709564665822,11.488562376866751,17.9,17.79081114115189,18.009188858848105,1.7666666666666666,0.7735377514972444,2.759795581836089,18.07340626088345,18.020094809730455,18.12671771203644,17.94687041293207,17.847423752395738,18.046317073468405,18.10909382147059,18.045795112108543,18.17239253083264
p3d_05_t18,P3-D0.5,18,0.5,54,30,30.6,25.64546849472308,35.55453150527693,4952.633333333333,4920.81019949496,4984.456467171706,995.0666666666667,983.2295955885321,1006.9037377448013,2966.5,2942.885054664082,2990.114945335918,991.0666666666667,978.9979693688042,1003.1353639645292,9.833333333333334,5.923390295463476,13.74327637120319,17.866666666666667,17.742943084014794,17.99039024931854,2.9,1.691592137058687,4.108407862941313,18.10909382147059,18.045795112108543,18.17239253083264,17.93060330536008,17.81634289519576,18.0448637155244,18.125032697590974,18.0525478415857,18.19751755359625
p3d_05_t18,P3-D0.5,18,0.5,55,30,31.9,26.974294551953033,36.82570544804696,5049.433333333333,5016.449155520908,5082.417511145759,1014.8333333333334,1002.467490116333,1027.1991765503337,3024.633333333333,2999.933063374674,3049.3336032919924,1009.9666666666667,997.6299958315094,1022.303337501824,11.233333333333333,7.202610089332103,15.264056577334562,17.8,17.65441485486919,17.94558514513081,2.8666666666666667,1.7167385596351896,4.016594773698143,18.125032697590974,18.0525478415857,18.19751755359625,17.870798558608946,17.73698238101577,18.00461473620212,18.145851705982952,18.079824866862893,18.211878545103012
p3d_05_t18,P3-D0.5,18,0.5,56,30,32.43333333333333,27.457384306232417,37.40928236043424,5148.766666666666,5114.545552169095,5182.987781164238,1036.1666666666667,1023.3233379781699,1049.0099953551635,3084,3058.9525845507037,3109.0474154492963,1028.6,1016.0345456458416,1041.1654543541583,11.433333333333334,7.417976292099968,15.448690374566699,17.9,17.79081114115189,18.009188858848105,3.1,1.8555876057767056,4.344412394223294,18.145851705982952,18.079824866862893,18.211878545103012,17.97297469556002,17.869865409540882,18.076083981579156,18.18461213840026,18.109981997025013,18.25924227977551
p3d_05_t18,P3-D0.5,18,0.5,57,30,33.13333333333333,28.119327484579166,38.1473391820875,5247.9,5211.237857448592,5284.562142551407,1055.2333333333333,1042.987480824715,1067.4791858419517,3144.6,3117.5392367278087,3171.660763272191,1048.0666666666666,1034.9859496230379,1061.1473837102953,12.066666666666666,8.058739380138178,16.074593953195155,17.933333333333334,17.842545044386124,18.024121622280543,3.1333333333333333,2.034457446547484,4.2322092201191825,18.18461213840026,18.109981997025013,18.25924227977551,18.009655725044407,17.922142973870873,18.09716847621794,18.192719729732257,18.123047549036457,18.262391910428057
p3d_05_t18,P3-D0.5,18,0.5,58,30,33.93333333333333,28.909473779936107,38.95719288673055,5337.966666666666,5298.915132451781,5377.018200881552,1072.5,1059.79088447329,1085.20911552671,3198.5333333333333,3169.8333390374737,3227.233327629193,1066.9333333333334,1053.556544112084,1080.3101225545827,12.933333333333334,8.812419280801723,17.054247385864944,17.966666666666665,17.90133333333333,18.032,3.033333333333333,1.8577714737003515,4.208895192966315,18.192719729732257,18.123047549036457,18.262391910428057,18.04683634907604,17.98103679002313,18.112635908128954,18.189823012218937,18.119817791631895,18.25982823280598
p3d_05_t18,P3-D0.5,18,0.5,59,30,33.86666666666667,28.816682855759797,38.91665047757353,5427.833333333333,5385.1484818027075,5470.518184863959,1090.8666666666666,1077.7032369024641,1104.030096430869,3250.0333333333333,3219.025565230851,3281.0411014358156,1086.9333333333334,1072.9974894061904,1100.8691772604764,12.733333333333333,8.63929486024138,16.827371806425283,17.966666666666665,17.90133333333333,18.032,3.1666666666666665,2.0115662994961125,4.3217670338372205,18.189823012218937,18.119817791631895,18.25982823280598,18.046502833770344,17.980675866762034,18.112329800778653,18.175772107496126,18.113446401460898,18.238097813531354
p3d_05_t18,P3-D0.5,18,0.5,60,30,33.8,28.769582033315693,38.8304179666843,5525.933333333333,5480.606006337046,5571.260660329621,1110.2,1096.8059029093574,1123.5940970906427,3307.766666666667,3275.9261653893022,3339.6071679440315,1107.9666666666667,1092.7992715718692,1123.1340617614642,12.766666666666667,8.664277933500628,16.869055399832707,18,18,18,3.033333333333333,1.9274477482916141,4.139218918375052,18.175772107496126,18.113446401460898,18.238097813531354,18.07933331961687,18.054080742565446,18.104585896668297,18.161821257365016,18.101461500259088,18.222181014470944
p3d_05_t18,P3-D0.5,18,0.5,61,30,33.3,28.385243369643597,38.2147566303564,5619.833333333333,5570.428221621132,5669.238445045534,1128.8333333333333,1115.3630737352466,1142.3035929314199,3363.2,3328.843576523233,3397.5564234767667,1127.8,1111.8250014415485,1143.7749985584514,12.866666666666667,8.69273212071728,17.040601212616053,18,18,18,2.433333333333333,1.5189080778352577,3.3477585888314083,18.161821257365016,18.101461500259088,18.222181014470944,18.07682634042082,18.0521533133949,18.10149936744674,18.13802126147995,18.083958147366378,18.19208437559352
p3d_05_t18,P3-D0.5,18,0.5,62,30,32.233333333333334,27.464,37.00266666666667,5719.9,5666.494244458434,5773.305755541565,1149.7333333333333,1135.554053526279,1163.9126131403877,3421.4333333333334,3385.0312625228007,3457.835404143866,1148.7333333333333,1132.4835882323557,1164.983078434311,10.8,7.192787098112973,14.407212901887029,18,18,18,3.433333333333333,2.125484442862223,4.741182223804444,18.13802126147995,18.083958147366378,18.19208437559352,18.071466873850465,18.04752521610189,18.09540853159904,18.114973359353705,18.067005206970137,18.162941511737273
p3d_05_t18,P3-D0.5,18,0.5,63,30,31.133333333333333,26.384365635867823,35.88230103079884,5820.266666666666,5762.471554184024,5878.061779149309,1170.2,1155.6041059591894,1184.7958940408107,3481.2,3442.518617795025,3519.8813822049747,1168.8666666666666,1151.8960202865376,1185.8373130467955,10.433333333333334,6.673538433897495,14.193128232769173,18,18,18,2.7,1.5954461659050778,3.8045538340949223,18.114973359353705,18.067005206970137,18.162941511737273,18.065946721767556,18.0421063890516,18.089787054483512,18.09353329719857,18.051632573102147,18.13543402129499
p3d_05_t18,P3-D0.5,18,0.5,64,30,29.733333333333334,25.096142374932512,34.37052429173416,5924.1,5862.970319796787,5985.229680203213,1191.2,1175.8146852045102,1206.58531479549,3542.4333333333334,3502.247736339736,3582.6189303269307,1190.4666666666667,1173.1223351885885,1207.8109981447449,9.666666666666666,5.823644707611816,13.509688625721516,18,18,18,2.066666666666667,1.1462251267780705,2.987108206555263,18.09353329719857,18.051632573102147,18.13543402129499,18.058919245125512,18.035640124234398,18.082198366016627,18.0737492806683,18.037895740910862,18.109602820425735
p3d_05_t18,P3-D0.5,18,0.5,65,30,28.066666666666666,23.65391818300293,32.479415150330404,6024.9,5960.318836713773,6089.481163286227,1212.0666666666666,1196.739570571929,1227.393762761404,3602,3559.05628931012,3644.94371068988,1210.8333333333333,1193.7306714625854,1227.935995204081,8,4.5001480491082315,11.499851950891768,18,18,18,2.066666666666667,1.0204888468619546,3.112844486471379,18.0737492806683,18.037895740910862,18.109602820425735,18.050549820365315,18.028397520447584,18.072702120283047,18.056073507130645,18.02616272906523,18.08598428519606
p3d_05_t18,P3-D0.5,18,0.5,66,30,26.433333333333334,22.239399374191887,30.62726729247478,6129.066666666667,6063.712141735717,6194.421191597617,1233,1217.2237037401626,1248.7762962598374,3665.5666666666666,3622.752536281076,3708.380797052257,1230.5,1212.829300022321,1248.170699977679,6.5,3.217937430114459,9.782062569885541,18,18,18,1.9333333333333333,0.9435446721183589,2.923121994548308,18.056073507130645,18.02616272906523,18.08598428519606,18.042353978148306,18.021300336301753,18.06340761999486,18.040908561021052,18.01679048009859,18.065026641943515
p3d_05_t18,P3-D0.5,18,0.5,67,30,24.533333333333335,20.837442240081252,28.229224426585418,6229.633333333333,6163.060921789292,6296.205744877375,1252.5666666666666,1236.8111846509398,1268.3221486823934,3725.766666666667,3681.9601227715975,3769.5732105617362,1251.3,1233.9057353725132,1268.6942646274867,5.1,2.2413271466013076,7.958672853398692,18,18,18,1.4333333333333333,0.528617345214914,2.3380493214517526,18.040908561021052,18.01679048009859,18.065026641943515,18.032815403455118,18.014261943816933,18.051368863093302,18.02820236757656,18.00955693983799,18.046847795315134
p3d_05_t18,P3-D0.5,18,0.5,68,30,22.7,19.58299575004254,25.81700424995746,6336.033333333334,6266.107394621248,6405.959272045419,1274.3666666666666,1258.6120815086272,1290.121251824706,3789.1,3742.938052856861,3835.261947143139,1272.5666666666666,1254.1971316990305,1290.9362016343027,3.8666666666666667,1.2324649300352393,6.500868403298094,18,18,18,0.8333333333333334,0.2533988674888473,1.4132677991778193,18.02820236757656,18.00955693983799,18.046847795315134,18.023610802975494,18.007963561724672,18.039258044226315,18.01835774654002,18.00462811493868,18.03208737814136
p3d_05_t18,P3-D0.5,18,0.5,69,30,21.033333333333335,18.61089076751793,23.45577589914874,6445.2,6374.170125672443,6516.229874327557,1295.5,1279.7111836175532,1311.2888163824468,3855.5666666666666,3808.863108361378,3902.270224971955,1294.1333333333334,1275.3831258817097,1312.8835407849572,2.2666666666666666,0.3570270585337101,4.176306274799623,18,18,18,0.7666666666666667,0.17467510620078042,1.358658227132553,18.01835774654002,18.00462811493868,18.03208737814136,18.01524340271757,18.00308329244809,18.02740351298705,18.01127450564737,18.001763818257967,18.020785193036776
p3d_05_t18,P3-D0.5,18,0.5,70,30,19.833333333333332,17.955992016082806,21.710674650583858,6554.433333333333,6481.628588238934,6627.238078427733,1317.1666666666667,1300.718636736539,1333.6146965967944,3920.4666666666667,3873.080739516375,3967.8525938169582,1316.8,1297.5513533516482,1336.0486466483517,1.3666666666666667,-0.05382505112211122,2.7871583844554446,18,18,18,0.4666666666666667,-0.0370710258234318,0.9704043591567652,18.01127450564737,18.001763818257967,18.020785193036776,18.00921790490907,17.999793990860784,18.01864181895736,18.0067014848321,18.000605863379356,18.012797106284843
p3d_05_t18,P3-D0.5,18,0.5,71,30,18.933333333333334,17.708292031347607,20.15837463531906,6661.433333333333,6588.143123943549,6734.723542723118,1338.4,1321.7148795202047,1355.0851204797955,3984.766666666667,3936.891166069222,4032.642167264112,1338.2666666666667,1318.920877360135,1357.6124559731984,0.8666666666666667,-0.2832614403648104,2.0165947736981438,18,18,18,0.06666666666666667,-0.0241216222805411,0.15745495561387443,18.0067014848321,18.000605863379356,18.012797106284843,18.00470247808381,17.998552374836624,18.010852581330997,18.003936113359384,18.000603313166632,18.007268913552135
