setting,policy,target,delay,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,blocked_dispatch_attempts_mean,blocked_dispatch_attempts_ci_low,blocked_dispatch_attempts_ci_high,head_of_line_blocked_attempts_mean,head_of_line_blocked_attempts_ci_low,head_of_line_blocked_attempts_ci_high
p3u_t10_d0,P3-U,10,0,1,5,30,40.13333333333333,39.04657925744682,41.22008740921984,212.83333333333334,206.48180189824768,219.184864768419,10.7199233779383,10.712609090067673,10.727237665808929,10.151304875696423,10.145847982595885,10.156761768796962,10.629140452520444,10.625054109912522,10.633226795128365,10.433333333333334,7.809292624836846,13.05737404182982,0,0,0
p3u_t10_d0,P3-U,10,0,1,6,30,34.8,34.05173389698614,35.54826610301385,255.4,247.83482373886312,262.9651762611369,10.629140452520444,10.625054109912522,10.633226795128365,10.124523898344828,10.120766522837531,10.128281273852124,10.554426113513546,10.552562279415644,10.556289947611448,19.366666666666667,17.469670872747873,21.26366246058546,0,0,0
p3u_t10_d0,P3-U,10,0,1,7,30,31.533333333333335,31.211432465701115,31.855234200965555,305.8666666666667,297.4174308346169,314.31590249871647,10.554426113513546,10.552562279415644,10.556289947611448,10.108119813608374,10.106502189482148,10.1097374377346,10.489554225348522,10.488629813339548,10.490478637357496,25.1,23.245693449936287,26.954306550063716,0,0,0
p3u_t10_d0,P3-U,10,0,1,8,30,30.333333333333332,30.161759594396628,30.504907072270036,353.43333333333334,344.1176455768937,362.74902108977295,10.489554225348522,10.488629813339548,10.490478637357496,10.102094770887627,10.101234443159354,10.1029550986159,10.428297362815945,10.427834402583763,10.428760323048127,26.9,25.244468998613517,28.55553100138648,0,0,0
p3u_t10_d0,P3-U,10,0,1,9,30,30.233333333333334,30.079394299772513,30.387272366894155,452.53333333333336,440.90863323601945,464.15803343064727,10.428297362815945,10.427834402583763,10.428760323048127,10.101593142000535,10.100820711377262,10.102365572623809,10.367341477615627,10.367334227185218,10.367348728046036,41.96666666666667,39.363236580307635,44.5700967530257,0,0,0
p3u_t10_d0,P3-U,10,0,1,10,30,30,30,30,549.0666666666667,537.4757462512455,560.657587082088,10.367341477615627,10.367334227185218,10.367348728046036,10.100417428346908,10.100413829802111,10.100421026891706,10.30709102060748,10.30708354025759,10.30709850095737,43.03333333333333,40.832469566988934,45.23419709967773,0,0,0
p3u_t10_d0,P3-U,10,0,1,11,30,30,30,30,643.3333333333334,630.2069891518455,656.4596775148212,10.30709102060748,10.30708354025759,10.30709850095737,10.100419407192332,10.100415865662496,10.100422948722168,10.24683937629208,10.24683171207982,10.24684704050434,42,39.59123668874354,44.40876331125646,0,0,0
p3u_t10_d0,P3-U,10,0,1,12,30,30,30,30,740.9333333333333,728.0996864740492,753.7669801926173,10.24683937629208,10.24683171207982,10.24684704050434,10.10042325446114,10.10041981846619,10.10042669045609,10.186585423615401,10.186577316050224,10.186593531180579,40.53333333333333,38.257021144709675,42.80964552195699,0,0,0
p3u_t10_d0,P3-U,10,0,1,13,30,30,30,30,834.9333333333333,821.2365468410732,848.6301198255934,10.186585423615401,10.186577316050224,10.186593531180579,10.100421086663593,10.100417844654933,10.100424328672252,10.126332771617246,10.126324624262727,10.126340918971765,40.4,38.21097189465804,42.58902810534196,0,0,0
p3u_t10_d0,P3-U,10,0,1,14,30,30,30,30,932.8666666666667,919.3945550918792,946.3387782414542,10.126332771617246,10.126324624262727,10.126340918971765,10.10042175708155,10.100417504990423,10.100426009172677,10.066079717368316,10.066070843805473,10.066088590931159,42.833333333333336,40.48945143027616,45.17721523639051,0,0,0
p3u_t10_d0,P3-U,10,0,1,15,30,23,23,23,1035.6333333333334,1022.4686457032197,1048.798020963447,10.066079717368316,10.066070843805473,10.066088590931159,10.06527197448802,10.06526936043944,10.0652745885366,10.0269165326755,10.026907514825925,10.026925550525075,62.5,59.68585069304433,65.31414930695567,0,0,0
p3u_t10_d0,P3-U,10,0,1,16,30,15,15,15,1153.9666666666667,1139.0825632300766,1168.8507701032568,10.0269165326755,10.026907514825925,10.026925550525075,10.025110333903696,10.025109064137595,10.025111603669796,10.011850332333283,10.011841156640523,10.011859508026044,87.7,84.61288825234189,90.78711174765812,0,0,0
p3u_t10_d0,P3-U,10,0,1,17,30,12,12,12,1270.9333333333334,1255.6036446190565,1286.2630220476103,10.011850332333283,10.011841156640523,10.011859508026044,10.010048649980941,10.010047241503408,10.010050058458475,10.005821142344722,10.005812137250702,10.005830147438742,94.43333333333334,91.08344670175244,97.78321996491424,0,0,0
p3u_t10_d0,P3-U,10,0,1,18,30,11,11,11,1386.3333333333333,1371.233674531271,1401.4329921353956,10.005821142344722,10.005812137250702,10.005830147438742,10.005029176888854,10.005027502270917,10.005030851506792,10.002803636211404,10.00279439662661,10.002812875796197,97.53333333333333,95.24734262864625,99.81932403802041,0,0,0
p3u_t10_d0,P3-U,10,0,1,19,30,10,10,10,1500.1666666666667,1483.9024852378984,1516.430848095435,10.002803636211404,10.00279439662661,10.002812875796197,10.00000949073231,10.00000851466744,10.00001046679718,10.00279794177202,10.002788447113403,10.002807436430636,94.93333333333334,90.5658463804593,99.30082028620737,0,0,0
p3u_t10_d0,P3-U,10,0,1,20,30,10,10,10,1619.3,1602.5018487990458,1636.0981512009541,10.00279794177202,10.002788447113403,10.002807436430636,10.000009255424898,10.000007789728132,10.000010721121663,10.002792388517083,10.00278309724543,10.002801679788735,100.6,96.79013568286972,104.40986431713027,0,0,0
p3u_t10_d0,P3-U,10,0,1,21,30,10,10,10,1733.7666666666667,1716.3170143042016,1751.2163190291317,10.002792388517083,10.00278309724543,10.002801679788735,10.000009412296505,10.000008104075633,10.000010720517377,10.00278674113918,10.002777332864694,10.002796149413667,96.56666666666666,93.77467636049943,99.3586569728339,0,0,0
p3u_t10_d0,P3-U,10,0,1,22,30,10,10,10,1851.4666666666667,1834.8704035522187,1868.0629297811147,10.00278674113918,10.002777332864694,10.002796149413667,10.00000878481007,10.000007459261015,10.000010110359126,10.002781470253135,10.002771971812392,10.002790968693878,99.33333333333333,95.63911525597716,103.0275514106895,0,0,0
p3u_t10_d0,P3-U,10,0,1,23,30,10,10,10,1970.5666666666666,1953.4202727162783,1987.713060617055,10.002781470253135,10.002771971812392,10.002790968693878,10.00000964760392,10.000008174973173,10.000011120234666,10.002775681690782,10.002765955372627,10.002785408008936,99.03333333333333,95.99766583176525,102.06900083490142,0,0,0
p3u_t10_d0,P3-U,10,0,1,24,30,10,10,10,2090.5666666666666,2073.2863673202455,2107.8469660130877,10.002775681690782,10.002765955372627,10.002785408008936,10.000009882911332,10.00000856723615,10.000011198586513,10.002769751943983,10.002759733082469,10.002779770805498,98.46666666666667,95.4466764203045,101.48665691302884,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,18.63089564422048,18.630567552752268,18.631223735688692,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,2,30,45.8,45.65441485486919,45.945585145130806,67.16666666666667,62.815233943609236,71.5180993897241,18.63089564422048,18.630567552752268,18.631223735688692,18.1395861750617,18.138856304047607,18.140316046075796,17.409957717961227,17.409648597769234,17.41026683815322,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,3,30,45.833333333333336,45.69769238290556,45.96897428376111,102.23333333333333,96.33632370866678,108.13034295799989,17.409957717961227,17.409648597769234,17.41026683815322,17.144770128481056,17.144090702324316,17.145449554637796,16.33824219868907,16.33794199895321,16.33854239842493,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,4,30,45.7,45.53321126309424,45.86678873690577,135.26666666666668,129.71981744332254,140.81351589001082,16.33824219868907,16.33794199895321,16.33854239842493,16.149121441031767,16.1482858327287,16.149957049334834,15.415873982534302,15.41555644555932,15.416191519509285,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,5,30,45.3,45.066950057150684,45.53304994284931,173.93333333333334,167.67575892658925,180.19090774007742,15.415873982534302,15.41555644555932,15.416191519509285,15.152138569991868,15.150971506740524,15.153305633243212,14.643053197035522,14.642679184357776,14.643427209713268,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,6,30,45.1,44.863190944565815,45.33680905543419,206.2,198.64311652147222,213.75688347852775,14.643053197035522,14.642679184357776,14.643427209713268,14.1561585305843,14.154972418983629,14.15734464218497,14.019629417447875,14.019310569459941,14.01994826543581,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,7,30,17.233333333333334,17.079394299772513,17.387272366894155,270.96666666666664,262.49303416609234,279.44029916724094,14.019629417447875,14.019310569459941,14.01994826543581,14.016245168486668,14.015472390045336,14.017017946928,13.417192642174879,13.416954658960003,13.417430625389754,51.5,49.31875180729911,53.68124819270089,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,8,30,45.6,45.358574349275834,45.84142565072417,303.26666666666665,293.94233243036905,312.59100090296425,13.417192642174879,13.416954658960003,13.417430625389754,13.163687614424353,13.162478892865696,13.16489633598301,12.942639500011223,12.942349061998602,12.942929938023845,0,0,0,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,9,30,43.46666666666667,43.28509008877225,43.64824324456109,389.1333333333333,377.5143323699556,400.75233429671107,12.942639500011223,12.942349061998602,12.942929938023845,12.157990894675164,12.1570801756943,12.158901613656028,12.618940865809948,12.618722102343025,12.619159629276872,4.4,3.224,5.5760000000000005,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,10,30,41.03333333333333,40.967999999999996,41.09866666666667,474.6333333333333,463.0490625097808,486.21760415688584,12.618940865809948,12.618722102343025,12.619159629276872,12.145782157840234,12.14545451095469,12.146109804725779,12.297073542133916,12.296865557158462,12.29728152710937,13.166666666666666,12.026959774186725,14.306373559146607,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,11,30,40.13333333333333,40.00960975068146,40.2570569159852,558.7666666666667,545.6398683602334,571.8934649730999,12.297073542133916,12.296865557158462,12.29728152710937,12.141256066610307,12.140635243839485,12.141876889381129,11.97588513214237,11.975702245837791,11.976068018446949,15.3,13.718680138065949,16.881319861934053,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,12,30,37.86666666666667,37.68509008877225,38.048243244561085,648.5,635.6406369725688,661.3593630274312,11.97588513214237,11.975702245837791,11.976068018446949,11.134900646966257,11.133989744568495,11.135811549364018,11.805650035097432,11.805496641154255,11.80580342904061,19,17.631706155105192,20.368293844894808,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,13,30,37,37,37,735.5,721.781689759228,749.218310240772,11.805650035097432,11.805496641154255,11.80580342904061,11.130550557087165,11.130547223094974,11.130553891079357,11.636067451534355,11.635914030490103,11.636220872578608,23.2,21.280059962622154,25.119940037377845,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,14,30,36,36,36,827.4333333333333,813.942568685276,840.9240979813906,11.636067451534355,11.635914030490103,11.636220872578608,11.12552829002663,11.125524123909823,11.125532456143436,11.467238208030361,11.46708492823948,11.467391487821242,26.466666666666665,24.701707370249984,28.231625963083346,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,15,30,35,35,35,918.2,905.0319865923728,931.3680134076272,11.467238208030361,11.46708492823948,11.467391487821242,11.120505828720813,11.120501889839328,11.120509767602297,11.299162333722238,11.299009107864109,11.299315559580368,29.033333333333335,26.973412135569653,31.093254531097017,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,16,30,34,34,34,1017.5333333333333,1002.642630504276,1032.4240361623906,11.299162333722238,11.299009107864109,11.299315559580368,11.115485924653314,11.115482106397595,11.115489742909032,11.131839445024244,11.131686244653448,11.13199264539504,32.233333333333334,30.138973807426957,34.32769285923971,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,17,30,34,34,34,1112.5,1097.1885217122474,1127.8114782877526,11.131839445024244,11.131686244653448,11.13199264539504,11.115483516557282,11.11548050430693,11.115486528807633,10.964516917540646,10.964363716391903,10.964670118689389,30.666666666666668,28.974250225609183,32.35908310772415,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,18,30,32.96666666666667,32.90133333333333,33.032000000000004,1205.9333333333334,1190.8370086307807,1221.029658035886,10.964516917540646,10.964363716391903,10.964670118689389,10.115321285836826,10.1149928415998,10.115649730073851,10.947218724665124,10.947084400459389,10.947353048870859,35.2,33.291594009313705,37.1084059906863,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,19,30,32,32,32,1297.7666666666667,1281.4960792345248,1314.0372540988085,10.947218724665124,10.947084400459389,10.947353048870859,10.110465033712236,10.110461869749367,10.110468197675106,10.930648969608288,10.930514717168228,10.93078322204835,37.53333333333333,35.132404215605675,39.93426245106099,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,20,30,32,32,32,1394.9,1378.0883955404088,1411.7116044595914,10.930648969608288,10.930514717168228,10.93078322204835,10.110458857481643,10.11045506763522,10.110462647328065,10.914080140986044,10.913946141223935,10.914214140748154,37.4,35.036388813895044,39.76361118610495,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,21,30,31.666666666666668,31.495092927729964,31.838240405603372,1487.7,1470.257569488144,1505.142430511856,10.914080140986044,10.913946141223935,10.914214140748154,10.108784535852259,10.107922962620473,10.109646109084045,10.897762460608204,10.897694414449868,10.89783050676654,37.96666666666667,36.4441491105077,39.489184222825635,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,22,30,31,31,31,1584.4,1567.8101590870424,1600.9898409129578,10.897762460608204,10.897694414449868,10.89783050676654,10.10544264412635,10.105439296009296,10.105445992243405,10.881946063989254,10.88187813158681,10.882013996391699,42.166666666666664,39.72317108628576,44.61016224704757,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,23,30,31,31,31,1682.5,1665.3577097789419,1699.6422902210581,10.881946063989254,10.88187813158681,10.882013996391699,10.10544218163721,10.105437965801444,10.105446397472976,10.866129736743675,10.866061646256616,10.866197827230733,42.86666666666667,40.691533866739725,45.04179946659361,0,0,0
p3d_025_t10_d0,P3-D0.25,10,0,0.25,24,30,30.933333333333334,30.842545044386124,31.024121622280543,1781.5666666666666,1764.2863673202457,1798.8469660130875,10.866129736743675,10.866061646256616,10.866197827230733,10.105109710109307,10.10465412855991,10.105565291658705,10.850363280227276,10.85036078277516,10.850365777679391,43.166666666666664,41.2752655966493,45.05806773668403,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,17.26179128844097,17.261135105504547,17.262447471377396,0,0,0,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,2,30,45.666666666666664,45.495092927729964,45.838240405603365,67.3,62.98723204330724,71.61276795669276,17.26179128844097,17.261135105504547,17.262447471377396,17.143938720184824,17.143078488473744,17.144798951895904,15.118609672385519,15.118017995625808,15.11920134914523,0,0,0,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,3,30,38.06666666666667,37.97587837771946,38.15745495561388,110.13333333333334,104.21834268063947,116.04832398602721,15.118609672385519,15.118017995625808,15.11920134914523,15.1158150390138,15.115358773939295,15.116271304088304,13.583865160681377,13.583367970586673,13.58436235077608,12.866666666666667,11.642346472151639,14.090986861181696,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,4,30,45.53333333333333,45.32887962706303,45.73778703960363,143.33333333333334,137.75283318408967,148.91383348257702,13.583865160681377,13.583367970586673,13.58436235077608,13.163355296425651,13.162331932596562,13.16437866025474,12.634858571753686,12.634250021361206,12.635467122146165,0,0,0,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,5,30,41.8,41.65441485486919,41.945585145130806,185.5,179.25173528457518,191.74826471542482,12.634858571753686,12.634250021361206,12.635467122146165,12.149628971995355,12.148898127660331,12.15035981633038,11.989969880155076,11.98948570134757,11.990454058962582,6.8,5.89179292451885,7.70820707548115,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,6,30,38.06666666666667,37.97587837771946,38.15745495561388,224.8,217.23377319016072,232.3662268098393,11.989969880155076,11.98948570134757,11.990454058962582,11.135901708588218,11.135445562390037,11.136357854786398,11.64919936757861,11.648805234893773,11.649593500263448,13.3,12.021286350389131,14.57871364961087,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,7,30,35.93333333333333,35.84254504438612,36.02412162228054,270.8666666666667,262.424750507142,279.30858282619135,11.64919936757861,11.648805234893773,11.649593500263448,11.125191317302184,11.124734241299596,11.125648393304772,11.311641972387957,11.311304680920623,11.31197926385529,17.066666666666666,15.572102805836485,18.561230527496846,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,8,30,34.36666666666667,34.1912749976858,34.54205833564753,314.4,305.1009565984501,323.69904340154983,11.311641972387957,11.311304680920623,11.31197926385529,11.117324636832517,11.116444475281526,11.118204798383509,10.976444581338201,10.976225819641034,10.97666334303537,20.133333333333333,18.753044197095257,21.51362246957141,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,9,30,32.166666666666664,32.03102571623889,32.30230761709444,411.56666666666666,399.93666888118014,423.1966644521532,10.976444581338201,10.976225819641034,10.97666334303537,10.111303153317007,10.110622379706662,10.111983926927351,10.9430536353431,10.9429561654373,10.9431511052489,36.63333333333333,34.17470500191953,39.09196166474714,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,10,30,31,31,31,507.1,495.5020657645969,518.6979342354032,10.9430536353431,10.9429561654373,10.9431511052489,10.105444003057158,10.105440818420286,10.10544718769403,10.91142043442595,10.911323163254716,10.911517705597186,42.63333333333333,40.41647712849049,44.850189538176174,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,11,30,31,31,31,600.3666666666667,587.2342183412721,613.4991149920612,10.91142043442595,10.911323163254716,10.911517705597186,10.105444164460256,10.105440933703603,10.105447395216908,10.879787185087874,10.879689941500388,10.87988442867536,41.53333333333333,39.08325072936188,43.983415937304784,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,12,30,31,31,31,696.9666666666667,684.1283585483437,709.8049747849897,10.879787185087874,10.879689941500388,10.87988442867536,10.105441031937806,10.105436711012455,10.105445352863157,10.848154875506532,10.848057835148277,10.848251915864788,40.1,37.91349480551332,42.286505194486686,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,13,30,30,30,30,790.9666666666667,777.2645457490917,804.6687875842417,10.848154875506532,10.848057835148277,10.848251915864788,10.100417629861926,10.1004142073826,10.100421052341252,10.818029586547953,10.817932657196252,10.818126515899653,40.53333333333333,38.27259295347232,42.794073713194344,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,14,30,30,30,30,888.9,875.4253922105146,902.3746077894854,10.818029586547953,10.817932657196252,10.818126515899653,10.100421545886473,10.100418243640934,10.100424848132011,10.787903122782014,10.787806116102011,10.788000129462016,42.86666666666667,40.54997641292087,45.183356920412464,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,15,30,30,30,30,984.6666666666666,971.5030356358412,997.830297697492,10.787903122782014,10.787806116102011,10.788000129462016,10.10042274092772,10.100418352026908,10.10042712982853,10.7577763005037,10.757679604139332,10.757872996868068,40.166666666666664,37.615318439203826,42.7180148941295,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,16,30,30,30,30,1088,1073.1139634046788,1102.8860365953212,10.7577763005037,10.757679604139332,10.757872996868068,10.100419670287627,10.100416198317088,10.100423142258165,10.727650399417408,10.727554182204507,10.72774661663031,42.833333333333336,40.639301651894556,45.027365014772116,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,17,30,30,30,30,1186.9666666666667,1171.6368195287455,1202.296513804588,10.727650399417408,10.727554182204507,10.72774661663031,10.100419440286293,10.100416307145535,10.100422573427052,10.697524567331524,10.697428176984786,10.69762095767826,42.13333333333333,40.005403913249516,44.26126275341715,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,18,30,30,30,30,1283.3666666666666,1268.2672564343434,1298.4660768989897,10.697524567331524,10.697428176984786,10.69762095767826,10.10041935099948,10.100415624400739,10.100423077598222,10.667398762031677,10.667302282250054,10.6674952418133,40.8,38.832355139042974,42.76764486095702,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,19,30,30,30,30,1377.2,1360.9327464511373,1393.4672535488628,10.667398762031677,10.667302282250054,10.6674952418133,10.100422949699546,10.100420151352434,10.100425748046657,10.637271877121814,10.63717557844263,10.637368175800997,42.7,40.269065909629774,45.13093409037023,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,30,30,30,30,1476.3333333333333,1459.5272498881554,1493.139416778511,10.637271877121814,10.63717557844263,10.637368175800997,10.100418872114396,10.100415179638027,10.100422564590765,10.607146215487493,10.60705005452917,10.607242376445816,43.1,40.98118588796013,45.21881411203987,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,21,30,30,30,30,1570.8,1553.3418177244073,1588.2581822755926,10.607146215487493,10.60705005452917,10.607242376445816,10.100421693870738,10.100419199954292,10.100424187787183,10.577019707326277,10.57692346229431,10.577115952358245,41.7,40.158268893549305,43.2417311064507,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,22,30,30,30,30,1668.5,1651.890434690513,1685.109565309487,10.577019707326277,10.57692346229431,10.577115952358245,10.100420355219217,10.100416686400052,10.100424024038382,10.54689360076051,10.54679697699412,10.546990224526901,42.56666666666667,40.066718946140504,45.066614387192836,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,23,30,30,30,30,1767.6,1750.4407560544873,1784.7592439455125,10.54689360076051,10.54679697699412,10.546990224526901,10.100422729378272,10.100419339334028,10.100426119422515,10.516766781947036,10.516670209517686,10.516863354376385,43.06666666666667,40.852899973182446,45.280433360150894,0,0,0
p3d_05_t10_d0,P3-D0.5,10,0,0.5,24,30,30,30,30,1867.6,1850.3082269139404,1884.8917730860594,10.516766781947036,10.516670209517686,10.516863354376385,10.100419882798228,10.100416171069714,10.100423594526742,10.486640817107562,10.486544295036854,10.48673733917827,43.833333333333336,41.87089423795607,45.7957724287106,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,15.892686932661446,15.89170265825681,15.893671207066083,0,0,0,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,2,30,45.5,45.31801856858649,45.68198143141351,67.46666666666667,63.134913929289134,71.79841940404421,15.892686932661446,15.89170265825681,15.893671207066083,15.153146304377747,15.15223443685094,15.154058171904556,13.573771095691463,13.5728281241292,13.574714067253725,0,0,0,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,3,30,43.6,42.607241669161986,44.592758330838016,104.76666666666667,99.27200595771353,110.2613273756198,13.573771095691463,13.5728281241292,13.574714067253725,13.153645499187087,13.148661044076857,13.158629954297318,12.15463062105727,12.151744382328918,12.157516859785623,1.8333333333333333,0.3651492697893768,3.3015173968772897,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,4,30,39.06666666666667,38.569991066963006,39.563342266370334,144.43333333333334,139.04989455425147,149.8167721124152,12.15463062105727,12.151744382328918,12.157516859785623,12.135905439493689,12.133412001135738,12.138398877851639,11.19347317328511,11.19167430008104,11.19527204648918,12.3,11.114463950721898,13.485536049278103,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,5,30,35.1,34.756638121932056,35.44336187806795,193.3,187.1742047872537,199.42579521274632,11.19347317328511,11.19167430008104,11.19527204648918,11.121008066986516,11.119284231297,11.122731902676032,10.689019543141178,10.687968305250376,10.69007078103198,21.366666666666667,19.228903320876174,23.50443001245716,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,6,30,31.233333333333334,31.00929981093749,31.457366855729177,239.43333333333334,231.95558170533968,246.911084961327,10.689019543141178,10.687968305250376,10.69007078103198,10.106615756754195,10.105491094243167,10.107740419265223,10.64104245260179,10.64045090586011,10.641633999343469,26.233333333333334,24.54522734621203,27.92143932045464,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,7,30,31.033333333333335,30.968,31.09866666666667,290.4,282.0190487248844,298.78095127511557,10.64104245260179,10.64045090586011,10.641633999343469,10.105611358104731,10.105283337757301,10.105939378452161,10.59351734145466,10.593073388993982,10.593961293915338,26,24.194802905020026,27.805197094979974,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,8,30,30.066666666666666,29.936,30.197333333333333,338.23333333333335,328.93662489428,347.5300417723867,10.59351734145466,10.593073388993982,10.593961293915338,10.100757710298046,10.100102975934192,10.1014124446619,10.548176371820542,10.548026972958652,10.548325770682432,26.933333333333334,25.31944540737692,28.547221259289746,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,9,30,30.033333333333335,29.968,30.09866666666667,437.53333333333336,425.90863323601945,449.15803343064727,10.548176371820542,10.548026972958652,10.548325770682432,10.10058956690187,10.100262685198448,10.100916448605293,10.5029110667147,10.502905010885629,10.502917122543773,41.9,39.32407871184723,44.47592128815277,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,10,30,30,30,30,534.0666666666667,522.4757462512455,545.657587082088,10.5029110667147,10.502905010885629,10.502917122543773,10.100421102663175,10.10041769933176,10.100424505994589,10.45772157051627,10.4577152934274,10.45772784760514,43.166666666666664,40.96059264130759,45.37274069202574,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,11,30,30,30,30,628.3333333333334,615.2069891518455,641.4596775148212,10.45772157051627,10.4577152934274,10.45772784760514,10.100420916832736,10.100416634590772,10.1004251990747,10.412532157941543,10.412525203096722,10.412539112786364,42,39.60041996011467,44.39958003988533,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,12,30,30,30,30,725.9333333333333,713.0996864740492,738.7669801926173,10.412532157941543,10.412525203096722,10.412539112786364,10.100424974440672,10.10042169114988,10.100428257731465,10.36734091944324,10.367333791564938,10.367348047321542,40.7,38.35787706085505,43.04212293914495,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,13,30,30,30,30,819.9333333333333,806.2365468410732,833.6301198255934,10.36734091944324,10.367333791564938,10.367348047321542,10.100419452232098,10.10041545260181,10.100423451862385,10.322152165938796,10.322145267418595,10.322159064458997,40.666666666666664,38.3853165253177,42.94801680801563,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,14,30,30,30,30,917.8666666666667,904.3945550918792,931.3387782414542,10.322152165938796,10.322145267418595,10.322159064458997,10.100418733508116,10.100415093775037,10.100422373241194,10.276963735860143,10.276957168099093,10.276970303621193,42.8,40.480135239772125,45.11986476022787,0,0,0
p3d_075_t10_d0,P3-D0.75,10,0,0.75,15,30,30,30,30,1013.6333333333333,1000.4686457032196,1026.798020963447,10.276963735860143,10.276957168099093,10.276970303621193,10.100421120770998,10.100417399674097,10.100424841867898,10.231774231513194,10.231768024877612,10.231780438148776,40.2,37.67069813821166,42.72930186178834,0,0,0
