setting,factor,level,demand,seed,policy,requests,dispatched,completion_rate,final_queue,peak_queue,mean_wait,peak_lae_db,peak_budget_utilization,population_weighted_equivalent,route_1_share,route_2_share,route_3_share,budget_reference_missions,source_adjustment_db,validation_adjustment_db,altitude_m,speed_mps,route_weight_km
speed_10,speed,10 m/s,45,505,P3-D,1562,684,0.4379001280409731,878,878,2266.857796229772,76.53564138264831,0.9999511682593427,350.4099552333803,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,506,P0,1521,816,0.5364891518737672,705,705,2021.5664770674082,80.37134924452629,2.550025427913788,899.2313868949936,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,506,P1,1521,815,0.5358316896778436,706,706,2037.482901342873,79.97049497866581,2.3251887429628284,167.60210204051722,0.7877300613496933,0,0.21226993865030674,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,506,P2,1521,816,0.5364891518737672,705,705,2023.8848296819767,76.23107870721742,0.9829096813111968,447.47075411043284,0.38235294117647056,0.38235294117647056,0.23529411764705882,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,506,P3-U,1521,684,0.44970414201183434,837,837,2352.8372170906855,77.85329278101278,0.9998570959503218,344.13535263616967,0.3347953216374269,0.33187134502923976,0.3333333333333333,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,506,P3-D,1521,684,0.44970414201183434,837,837,2179.3935542740533,76.53431241260091,0.9999481130461585,350.4099377547016,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,507,P0,1491,812,0.5446009389671361,679,679,1750.0581121837395,80.3713489439615,2.550024072196188,894.823385601205,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,507,P1,1491,812,0.5446009389671361,679,679,1755.9866147233568,79.97049497866581,2.325188742962829,166.98515937657032,0.7955665024630542,0,0.2044334975369458,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,507,P2,1491,812,0.5446009389671361,679,679,1752.2455820760056,76.23107448094581,0.9829087248078467,446.6477051737028,0.3842364532019704,0.3842364532019704,0.2315270935960591,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,507,P3-U,1491,683,0.4580818242790074,808,808,2076.1100411926345,77.85329408326561,0.99983871636739,343.9299116797632,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,507,P3-D,1491,683,0.4580818242790074,808,808,1904.8516325179535,77.11179144399422,0.999929169826976,350.20468865224626,0.3308931185944363,0.34260614934114203,0.32650073206442165,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,508,P0,1526,814,0.5334207077326344,712,712,2035.2260531139802,80.3713489439615,2.550024072196188,897.0274997471226,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,508,P1,1526,814,0.5334207077326344,712,712,2040.7732651156166,80.24180698864483,2.4750839334005654,167.39630700278636,0.7911547911547911,0,0.20884520884520885,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,508,P2,1526,814,0.5334207077326344,712,712,2037.5653104643334,76.23107626160036,0.9829091278111841,447.0595671983785,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,508,P3-U,1526,683,0.4475753604193971,843,843,2353.114031028763,77.85329503092501,0.9999311310359719,343.93001543117487,0.33382137628111275,0.3323572474377745,0.33382137628111275,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,508,P3-D,1526,684,0.44823066841415465,842,842,2185.6893497972437,77.11179025753103,0.9998824773620206,350.4101639366276,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,509,P0,1549,815,0.5261459005810201,734,734,1847.9548339338128,80.37134924452629,2.550025427913788,898.129433002965,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,509,P1,1549,814,0.525500322788896,735,735,1863.8700370449603,80.10826787427246,2.400130237456122,167.39639809527813,0.8144963144963145,0,0.1855036855036855,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,509,P2,1549,814,0.525500322788896,735,735,1860.3160611994344,76.23107870721742,0.9829096813111968,447.0594812799385,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,509,P3-U,1549,683,0.4409296320206585,866,866,2181.929129300696,77.85329465401415,0.9999288979714728,343.9301562159491,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,509,P3-D,1549,684,0.4415752098127824,865,865,2023.348061849848,76.5356372333633,0.99997278043566,350.4103146557515,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,510,P0,1539,814,0.5289148797920727,725,725,1878.8841595368833,80.3713489439615,2.550024072196188,897.0272417947971,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,510,P1,1539,813,0.5282651072124757,726,726,1895.174116549312,80.24180884663521,2.4750920677013326,167.19099345394048,0.8204182041820418,0,0.1795817958179582,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,510,P2,1539,814,0.5289148797920727,725,725,1881.302084088828,76.23107622050209,0.9829091185096922,447.0595099720344,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,510,P3-U,1539,683,0.4437946718648473,856,856,2211.5235352749223,77.61916576000127,0.9999290518338065,343.930184386757,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,510,P3-D,1539,684,0.4444444444444444,855,855,2047.9471170592115,77.1117850478519,0.9998829693384187,350.4102299274679,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,511,P0,1565,815,0.5207667731629393,750,750,2147.5790626692005,80.3713489439615,2.550024072196188,898.1294845934302,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,511,P1,1565,814,0.5201277955271566,751,751,2163.3596972985506,79.82820582001526,2.2502391141687688,167.39632001599946,0.8071253071253072,0,0.1928746928746929,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,511,P2,1565,814,0.5201277955271566,751,751,2159.8191666238495,76.23108034045818,0.9829100509517332,447.0590854344044,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,511,P3-U,1565,683,0.4364217252396166,882,882,2479.8064880486227,77.85329709980145,0.999928369324728,343.93005940893465,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,511,P3-D,1565,684,0.4370607028753994,881,881,2313.8762399402444,77.11178506425276,0.9998854756248522,350.4105760117833,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,512,P0,1528,811,0.5307591623036649,717,717,2060.915040496325,80.37134954509102,2.5500267836313886,893.7212666196882,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,512,P1,1528,811,0.5307591623036649,717,717,2066.819811742617,80.37136156766442,2.5500349179114203,166.77966364274096,0.815043156596794,0,0.18495684340320592,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,512,P2,1528,811,0.5307591623036649,717,717,2063.2735316771373,76.23107930696494,0.9829098170480551,446.44278423423987,0.3847102342786683,0.3847102342786683,0.23057953144266338,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,512,P3-U,1528,683,0.4469895287958115,845,845,2354.2582420902404,78.07559701413082,0.9995672080784372,343.92966486165113,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,512,P3-D,1528,683,0.4469895287958115,845,845,2188.3991826846777,77.1117807105041,0.9997962325173569,350.2042170093596,0.3308931185944363,0.34260614934114203,0.32650073206442165,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,513,P0,1472,816,0.5543478260869565,656,656,1744.5711142720581,80.3713489439615,2.550024072196188,899.2314075311797,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,513,P1,1472,816,0.5543478260869565,656,656,1750.4089623097098,79.82820582001526,2.2502391141687683,167.80771489326457,0.7855392156862745,0,0.21446078431372548,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,513,P2,1472,816,0.5543478260869565,656,656,1746.8666016306802,76.23107707397605,0.9829093116706605,447.47062511926487,0.38235294117647056,0.38235294117647056,0.23529411764705882,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,513,P3-U,1472,682,0.4633152173913043,790,790,2073.712079903387,77.6191653044703,0.9998564532095733,343.72436555533267,0.3343108504398827,0.33284457478005863,0.33284457478005863,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,513,P3-D,1472,683,0.4639945652173913,789,789,1914.5874859473258,76.53387023489624,0.9999941193787614,350.2044214141367,0.3294289897510981,0.34260614934114203,0.3279648609077599,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,514,P0,1510,816,0.5403973509933775,694,694,1913.9978527571895,80.37135014622051,2.550029495066589,899.2315416663889,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,514,P1,1510,816,0.5403973509933775,694,694,1919.7334271440711,80.10826979028067,2.4001383717568894,167.8075457214942,0.8186274509803921,0,0.18137254901960784,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,514,P2,1510,816,0.5403973509933775,694,694,1916.2221955830657,76.23107792744986,0.982909504831629,447.4709044458129,0.38235294117647056,0.38235294117647056,0.23529411764705882,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,514,P3-U,1510,684,0.45298013245033114,826,826,2269.216740289873,77.37170141179881,0.9998566417844189,344.13579180007076,0.3347953216374269,0.33187134502923976,0.3333333333333333,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,514,P3-D,1510,684,0.45298013245033114,826,826,2099.7347721402944,76.8324317736422,0.9998830272420163,350.41017619262135,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,515,P0,1546,816,0.5278137128072445,730,730,2014.8897988128674,80.37134864339669,2.550022716478588,899.2312940321565,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,515,P1,1546,815,0.5271668822768435,731,731,2030.6454644333712,80.24171203282867,2.4750349276386334,167.60220614622207,0.8282208588957055,0,0.17177914110429449,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,515,P2,1546,815,0.5271668822768435,731,731,2027.2074823763767,76.23107611418816,0.9829090944483831,447.26515859881937,0.38282208588957056,0.38282208588957056,0.2343558282208589,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,515,P3-U,1546,683,0.44178525226390686,863,863,2336.3681100917843,77.85329283174477,0.9997496508704605,343.93010034675655,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,515,P3-D,1546,684,0.4424320827943079,862,862,2166.9688873795217,76.83243141887485,0.9998857626709484,350.41066919946314,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,516,P0,1558,815,0.5231065468549422,743,743,1978.5070573862477,80.37134924452629,2.550025427913788,898.129350458221,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,516,P1,1558,815,0.5231065468549422,743,743,1984.455959827996,79.82820616062133,2.2502404698855627,167.60214108015657,0.803680981595092,0,0.19631901840490798,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,516,P2,1558,815,0.5231065468549422,743,743,1980.6793104638648,76.23107533442011,0.9829089179688152,447.2648039175631,0.3815950920245399,0.38282208588957056,0.23558282208588957,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,516,P3-U,1558,683,0.43838254172015406,875,875,2290.054597213254,77.85329405307192,0.9997478756471513,343.92973169806186,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,516,P3-D,1558,683,0.43838254172015406,875,875,2113.276049984418,76.83243453980009,0.9998840413432154,350.2046860652204,0.3308931185944363,0.34260614934114203,0.32650073206442165,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,517,P0,1579,814,0.5155161494616846,765,765,1831.1482109942121,80.37135014622051,2.550029495066589,897.0273449757274,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,517,P1,1579,814,0.5155161494616846,765,765,1837.0596044338338,79.97049530829335,2.3251900986796232,167.39650220098298,0.7985257985257985,0,0.20147420147420148,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,517,P2,1579,814,0.5155161494616846,765,765,1833.274371072286,76.23107448094581,0.982908724807847,447.0588517081491,0.3808353808353808,0.3832923832923833,0.23587223587223588,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,517,P3-U,1579,684,0.4331855604813173,895,895,2121.5199338808334,77.37151615729184,0.9999273793729045,344.13562654302723,0.3347953216374269,0.33187134502923976,0.3333333333333333,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,517,P3-D,1579,683,0.4325522482583914,896,896,1944.208790216139,77.1117872581164,0.9997977298938686,350.2044990310279,0.3308931185944363,0.34260614934114203,0.32650073206442165,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,518,P0,1445,812,0.5619377162629757,633,633,1679.0794129793483,80.3713489439615,2.550024072196188,894.8234991002281,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,518,P1,1445,812,0.5619377162629757,633,633,1684.8641408117287,79.97049530829335,2.325190098679623,166.98501623122613,0.7820197044334976,0,0.21798029556650247,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,518,P2,1445,812,0.5619377162629757,633,633,1681.1536026437316,76.23107785374378,0.9829094881502284,446.64756684811715,0.3817733990147783,0.3842364532019704,0.23399014778325122,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,518,P3-U,1445,683,0.4726643598615917,762,762,1976.527252463026,77.85328995817127,0.9998377018169331,343.92987054493574,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,518,P3-D,1445,684,0.473356401384083,761,761,1813.3301646480568,77.11178929635322,0.999929722174731,350.409948288983,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,519,P0,1456,813,0.5583791208791209,643,643,1749.4183276818956,80.37134954509102,2.5500267836313886,895.925607763652,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,519,P1,1456,813,0.5583791208791209,643,643,1755.060594369846,79.97049530829335,2.3251900986796232,167.19052497826863,0.7921279212792128,0,0.2078720787207872,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,519,P2,1456,813,0.5583791208791209,643,643,1751.5616881858552,76.23107607308987,0.982909085146891,446.85358039560776,0.38253382533825336,0.3837638376383764,0.23370233702337023,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,519,P3-U,1456,683,0.4690934065934066,773,773,2079.784121983589,77.85329759008252,0.9996564320030056,343.9299864442468,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,519,P3-D,1456,684,0.4697802197802198,772,772,1917.0298979697884,76.8326359490839,0.9998806463928654,350.4098675145844,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,520,P0,1533,810,0.5283757338551859,723,723,2057.560994687732,80.37134954509102,2.5500267836313886,892.619642906636,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,520,P1,1533,810,0.5283757338551859,723,723,2063.159287169874,80.10826851294195,2.4001329488897114,166.57354327468244,0.7925925925925926,0,0.2074074074074074,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,520,P2,1533,810,0.5283757338551859,723,723,2059.740261434249,76.23107810746981,0.9829095455743384,446.23681349353535,0.38395061728395063,0.3851851851851852,0.2308641975308642,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,520,P3-U,1533,683,0.4455316373124592,850,850,2349.01174052603,77.8534584581361,0.9997473786087693,343.93024298052,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,520,P3-D,1533,684,0.4461839530332681,849,849,2206.6264552632874,76.83242920589221,0.9999797450799831,350.4096962776362,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,521,P0,1532,816,0.5326370757180157,716,716,1813.8318630385063,80.37134864339669,2.550022716478588,899.2312218055054,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,521,P1,1532,814,0.5313315926892951,718,718,1839.5727619728407,80.10826947094601,2.4001370160400946,167.3966453463272,0.8230958230958231,0,0.1769041769041769,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,521,P2,1532,814,0.5313315926892951,718,718,1836.2586779107817,76.2310795606909,0.9829098744721652,447.05986813508076,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,521,P3-U,1532,683,0.445822454308094,849,849,2143.79206871428,77.85329504954325,0.999931261098013,343.9304374706905,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,521,P3-D,1532,684,0.4464751958224543,848,848,1973.6876513610744,76.83264811402915,0.9998841643737276,350.4104136960588,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,522,P0,1510,813,0.5384105960264901,697,697,1966.4116270540421,80.3713489439615,2.550024072196188,895.9254323560707,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,522,P1,1510,812,0.5377483443708609,698,698,1982.2733806255478,80.10826979028067,2.4001383717568894,166.98509431050476,0.8078817733990148,0,0.1921182266009852,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,522,P2,1510,812,0.5377483443708609,698,698,1978.7169714852757,76.23107792744986,0.982909504831629,446.64808898969926,0.3805418719211823,0.3842364532019704,0.23522167487684728,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,522,P3-U,1510,683,0.452317880794702,827,827,2267.5215534034023,77.85345435162482,0.9998385777992932,343.93020266237306,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,522,P3-D,1510,684,0.45298013245033114,826,826,2120.701809198629,76.53563370419548,0.9999523108126233,350.4102289240494,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,523,P0,1559,814,0.5221295702373316,745,745,2000.9104459069317,80.3713489439615,2.550024072196188,897.0273759300062,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,523,P1,1559,813,0.5214881334188582,746,746,2016.6453386567084,80.24180760797505,2.4750866448341546,167.1908242821701,0.7995079950799509,0,0.2004920049200492,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,523,P2,1559,813,0.5214881334188582,746,746,2013.077538034871,76.23107604048204,0.9829090777669828,446.85372968841165,0.3837638376383764,0.3837638376383764,0.23247232472324722,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,523,P3-U,1559,683,0.4381013470173188,876,876,2291.520908152047,77.85329737968732,0.9996586693905258,343.92993327017433,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,523,P3-D,1559,684,0.4387427838357922,875,875,2138.1883814747184,76.53564766255356,0.9999516493993653,350.41003579159064,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,524,P0,1531,815,0.5323318092749837,716,716,1908.143714775856,80.37134954509102,2.5500267836313886,898.1295155477094,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,524,P1,1531,814,0.5316786414108425,717,717,1924.0078373590943,80.10826851294195,2.400132948889711,167.39628097636012,0.7923832923832924,0,0.2076167076167076,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,524,P2,1531,814,0.5316786414108425,717,717,1920.4543397952157,76.23107551444019,0.9829089587115246,447.0592752718112,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,524,P3-U,1531,683,0.44611365120836055,848,848,2238.8938883319706,77.85329227449147,0.999929371007208,343.9300016607423,0.33382137628111275,0.3323572474377745,0.33382137628111275,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,524,P3-D,1531,684,0.44676681907250165,847,847,2071.6709650229927,77.11178794658008,0.9998857423295043,350.41079119704057,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,525,P0,1514,815,0.5383091149273448,699,699,1899.8049057535368,80.37134924452629,2.550025427913788,898.1295774562673,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,525,P1,1514,815,0.5383091149273448,699,699,1905.5538701648882,79.82820547940915,2.2502377584519744,167.60185478946818,0.7901840490797546,0,0.2098159509202454,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,525,P2,1514,815,0.5383091149273448,699,699,1901.7825624864452,76.23107551444019,0.9829089587115248,447.2644894758099,0.38282208588957056,0.38282208588957056,0.2343558282208589,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,525,P3-U,1514,683,0.4511228533685601,831,831,2229.6973058862063,77.85329623498814,0.999747215161185,343.9300993433381,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,525,P3-D,1514,684,0.45178335535006603,830,830,2066.1687055408506,76.5356439590569,0.9999945735078211,350.41026597659476,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,526,P0,1484,812,0.5471698113207547,672,672,1864.8296710559737,80.37134954509102,2.5500267836313886,894.8234475097631,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,526,P1,1484,810,0.545822102425876,674,674,1890.9111836915893,79.828205138803,2.2502364027351796,166.5737905257314,0.7864197530864198,0,0.21358024691358024,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,526,P2,1484,810,0.545822102425876,674,674,1887.2953991121856,76.23107629420818,0.9829091351910926,446.23646705492695,0.3851851851851852,0.3851851851851852,0.22962962962962963,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,526,P3-U,1484,683,0.46024258760107817,801,801,2165.1723562804364,78.07559935180392,0.99974797830239,343.93010952388653,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,526,P3-D,1484,684,0.4609164420485175,800,800,2011.519091149596,77.11178843214971,0.9998829575592569,350.41022612083515,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,527,P0,1522,816,0.5361366622864652,706,706,1872.431779380907,80.37134984565577,2.550028139348989,899.2312940321565,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,527,P1,1522,815,0.5354796320630749,707,707,1888.5272429365389,80.10826883227666,2.4001343046065062,167.60220614622207,0.7987730061349694,0,0.20122699386503068,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,527,P2,1522,816,0.5361366622864652,706,706,1874.7119491088795,76.23107686134821,0.9829092635480425,447.4704038357411,0.38235294117647056,0.38235294117647056,0.23529411764705882,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,527,P3-U,1522,682,0.4480946123521682,840,840,2209.594421636291,77.85329183821666,0.9998552949938666,343.724183803286,0.3343108504398827,0.33284457478005863,0.33284457478005863,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,527,P3-D,1522,684,0.44940867279894875,838,838,2047.2151329181402,76.53408842022047,0.9999480634908658,350.41018560568267,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,528,P0,1559,815,0.522771007055805,744,744,1983.1411592324337,80.37134954509102,2.5500267836313886,898.1295361838953,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,528,P1,1559,815,0.522771007055805,744,744,1988.9299509063037,80.10826819360722,2.400131593172917,167.60190684232063,0.8012269938650307,0,0.19877300613496932,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,528,P2,1559,815,0.522771007055805,744,744,1985.3425682029404,76.2310752196157,0.9829088919859228,447.2649481841274,0.38282208588957056,0.38282208588957056,0.2343558282208589,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,528,P3-U,1559,683,0.4381013470173188,876,876,2296.1349450458893,77.85328972723741,0.9997486729362081,343.92983090536444,0.33528550512445093,0.3323572474377745,0.3323572474377745,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,528,P3-D,1559,684,0.4387427838357922,875,875,2128.1051308994433,76.83243112198025,0.9998838751395568,350.41038674485804,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,529,P0,1472,816,0.5543478260869565,656,656,1812.297322616768,80.37134924452629,2.550025427913788,899.2313353045286,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,529,P1,1472,814,0.5529891304347826,658,658,1838.5760342719202,80.24180760797505,2.4750866448341546,167.39651521419606,0.7923832923832924,0,0.2076167076167076,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,529,P2,1472,814,0.5529891304347826,658,658,1834.9527112808746,76.23107729509431,0.982909361714862,447.0591169297145,0.3832923832923833,0.3832923832923833,0.2334152334152334,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,529,P3-U,1472,683,0.4639945652173913,789,789,2173.0039418571255,77.85329446401659,0.9999288979218733,343.9295172508413,0.33382137628111275,0.3323572474377745,0.33382137628111275,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,529,P3-D,1472,684,0.46467391304347827,788,788,2005.517599594601,77.1117840521576,0.9998809151623871,350.4099234629808,0.3304093567251462,0.34210526315789475,0.32748538011695905,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,530,P0,1545,812,0.5255663430420712,733,733,1957.3565893826199,80.3713489439615,2.550024072196188,894.8234887821351,0,1,0,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,530,P1,1545,811,0.5249190938511327,734,734,1973.262106676161,79.97049431941066,2.32518603152924,166.77937735205256,0.7977805178791615,0,0.20221948212083848,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,530,P2,1545,811,0.5249190938511327,734,734,1969.8129001443663,76.23107792744986,0.982909504831629,446.44256793746985,0.3810110974106042,0.3847102342786683,0.2342786683107275,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,530,P3-U,1545,683,0.44207119741100326,862,862,2254.1329529985155,77.85346204452851,0.999567206709106,343.9300485100925,0.33382137628111275,0.3323572474377745,0.33382137628111275,20,0,0,80,10,0.35
speed_10,speed,10 m/s,45,530,P3-D,1545,684,0.44271844660194176,861,861,2098.120822732746,76.8326410653319,0.9998819851513512,350.4100240568851,0.33187134502923976,0.34210526315789475,0.3260233918128655,20,0,0,80,10,0.35
speed_10,speed,10 m/s,80,501,P0,2681,816,0.30436404326743755,1865,1865,3328.3545956692587,80.37134924452629,2.550025427913788,899.2314900759238,0,1,0,20,0,0,80,10,0.35
