model_version,protocol_version,config_id,seed,demand_stream_id,policy,demand,population,delay,gain,fixed_budget,requests_received,requests_dispatched,completion_rate,final_queue,mean_wait_minutes,p95_wait_minutes,distance_units,energy_points,charging_minutes,mean_utilization,peak_period_exposure,cumulative_exposure,population_weighted_burden,exposure_gini,total_budget_adjustment,budget_at_bound_share,budget_oscillations,route_switching,route_1_share,route_2_share,route_3_share
0.6,0.1,P3-U_D45_C_L0_G1p5,443,d45-s443,P3-U,45,concentrated,0,1.5,,1547,1366,0.8829993535875889,181,411.1888726207906,1083,19368,38736,9684,0.4796006944444444,39.19999999999998,4195.2,525.9533333333331,0.19427493855411448,458.10000000000025,0.6805555555555556,42,1.6790832189547582,0.4355783308931186,0.35505124450951686,0.20937042459736457
0.6,0.1,P3-U_D45_C_L1_G0p15,443,d45-s443,P3-U,45,concentrated,1,0.15,,1547,1375,0.8888170652876535,172,395.11490909090907,1032,19290,38580,9645,0.4782986111111111,39.60000000000002,4270.300000000001,562.1911111111111,0.2654562390880679,210.045,0.19907407407407407,13,1.6182087562173886,0.4807272727272727,0.3869090909090909,0.13236363636363635
0.6,0.1,P3-U_D45_C_L1_G0p6,443,d45-s443,P3-U,45,concentrated,1,0.6,,1547,1366,0.8829993535875889,181,406.95900439238653,1083.75,19328,38656,9664,0.4787326388888889,39.60000000000002,4209,532.8666666666667,0.22262347878883904,373.44000000000017,0.5277777777777778,17,1.6620734344277073,0.45973645680819913,0.3616398243045388,0.17862371888726208
0.6,0.1,P3-U_D45_C_L1_G1p5,443,d45-s443,P3-U,45,concentrated,1,1.5,,1547,1375,0.8888170652876535,172,406.696,1007,19326,38652,9663,0.47907986111111095,69.99999999999999,4281.1,588.5711111111111,0.23559884661003538,2217.1,0.5509259259259259,47,6.905881626543027,0.4123636363636364,0.4138181818181818,0.17381818181818182
0.6,0.1,P3-U_D45_C_L3_G0p15,443,d45-s443,P3-U,45,concentrated,3,0.15,,1547,1373,0.8875242404654169,174,401.6649672250546,1046,19224,38448,9612,0.4767795138888889,39.60000000000002,4268.7,564.92,0.2713550573554788,207.78000000000006,0.1712962962962963,12,1.6716403498021732,0.48361252731245447,0.39038601602330664,0.1260014566642389
0.6,0.1,P3-U_D45_C_L3_G0p6,443,d45-s443,P3-U,45,concentrated,3,0.6,,1547,1362,0.8804137039431157,185,408.3942731277533,1108.95,19370,38740,9685,0.47947048611111104,54.599999999999966,4180,516.1777777777777,0.20925571504518858,659.5600000000007,0.39351851851851855,19,2.5405862556616032,0.4588839941262849,0.3465491923641703,0.1945668135095448
0.6,0.1,P3-U_D45_C_L3_G1p5,443,d45-s443,P3-U,45,concentrated,3,1.5,,1547,1389,0.8978668390433097,158,365.84665226781857,912,19482,38964,9741,0.4830729166666668,69.99999999999999,4334.500000000001,611.9444444444445,0.23548019123056618,1529.4500000000003,0.5370370370370371,31,4.852598095903511,0.3779697624190065,0.4312455003599712,0.19078473722102232
0.6,0.1,P3-D_D45_C_L0_G0p15,443,d45-s443,P3-D,45,concentrated,0,0.15,,1547,1381,0.8926955397543633,166,381.7863866763215,985,19246,38492,9623,0.47760416666666655,39.19999999999998,4315.3,591.4911111111111,0.28190649806759893,149.43,0.0787037037037037,5,1.5437038219515022,0.4699493120926865,0.41346850108616945,0.1165821868211441
0.6,0.1,P3-D_D45_C_L0_G0p6,443,d45-s443,P3-D,45,concentrated,0,0.6,,1547,1371,0.8862314156431803,176,403.4690007293946,1059,19330,38660,9665,0.47899305555555555,39.60000000000002,4235.300000000001,542.4355555555555,0.2388129399202994,284.70000000000016,0.3888888888888889,13,1.4053422847526251,0.4697301239970824,0.3690736688548505,0.1611962071480671
0.6,0.1,P3-D_D45_C_L0_G1p5,443,d45-s443,P3-D,45,concentrated,0,1.5,,1547,1368,0.8842921784098254,179,407.1074561403509,1077.2999999999997,19368,38736,9684,0.4796875,39.60000000000002,4210,530.8111111111111,0.21261546582211688,355.9500000000001,0.5879629629629629,19,1.3184818755507044,0.4517543859649123,0.35891812865497075,0.18932748538011696
0.6,0.1,P3-D_D45_C_L1_G0p15,443,d45-s443,P3-D,45,concentrated,1,0.15,,1547,1383,0.8939883645765999,164,377.39696312364424,969.8999999999999,19266,38532,9633,0.47812499999999997,39.19999999999998,4322.1,593.1933333333334,0.28151438729629885,147.97500000000005,0.06481481481481481,5,1.516365432846641,0.4685466377440347,0.41431670281995664,0.11713665943600868
0.6,0.1,P3-D_D45_C_L1_G0p6,443,d45-s443,P3-D,45,concentrated,1,0.6,,1547,1371,0.8862314156431803,176,403.39095550692923,1059,19318,38636,9659,0.4787326388888889,39.60000000000002,4236.500000000001,543.1888888888889,0.24088542691162784,290.97000000000025,0.3611111111111111,13,1.5814292645139738,0.4711889132020423,0.36980306345733044,0.15900802334062727
0.6,0.1,P3-D_D45_C_L1_G1p5,443,d45-s443,P3-D,45,concentrated,1,1.5,,1547,1368,0.8842921784098254,179,406.3486842105263,1071.6499999999999,19356,38712,9678,0.4794270833333332,40.700000000000024,4209.400000000001,530.7844444444445,0.21055521240820796,435.6000000000003,0.5462962962962963,26,2.0806582163671425,0.44956140350877194,0.35891812865497075,0.1915204678362573
0.6,0.1,P3-D_D45_C_L3_G0p15,443,d45-s443,P3-D,45,concentrated,3,0.15,,1547,1383,0.8939883645765999,164,376.8467100506146,970,19238,38476,9619,0.47751736111111115,39.60000000000002,4326.3,597.58,0.2838299085438669,145.50750000000005,0.037037037037037035,5,1.4882893948807,0.46637744034707157,0.41865509761388287,0.11496746203904555
0.6,0.1,P3-D_D45_C_L3_G0p6,443,d45-s443,P3-D,45,concentrated,3,0.6,,1547,1372,0.8868778280542986,175,411.09183673469386,1049.45,19326,38652,9663,0.47894965277777785,42.90000000000003,4243.400000000001,545.5955555555555,0.2487366001057849,331.7700000000001,0.28703703703703703,13,1.6684081913397257,0.4774052478134111,0.3717201166180758,0.15087463556851313
0.6,0.1,P3-D_D45_C_L3_G1p5,443,d45-s443,P3-D,45,concentrated,3,1.5,,1547,1373,0.8875242404654169,174,400.72687545520756,1076,19432,38864,9716,0.4812934027777777,69.99999999999999,4246.900000000001,552.7511111111111,0.23132690249881627,1039.95,0.4212962962962963,21,3.4797990111127612,0.45083758193736345,0.37873270211216314,0.1704297159504734
0.6,0.1,P0_D80_D,443,d80-s443,P0,80,dispersed,,,,2761,1652,0.5983339369793553,1109,1632.610774818402,3850.8999999999996,21198,42396,10599,0.5317274305555556,86.80000000000005,5572.600000000001,619.1777777777779,0.5705455662028895,0,0,0,1.4322313351038012,0.2112590799031477,0.7887409200968523,0
0.6,0.1,P1_D80_D,443,d80-s443,P1,80,dispersed,,,,2761,1652,0.5983339369793553,1109,1632.610774818402,3850.8999999999996,21198,42396,10599,0.5317274305555556,68.59999999999998,5302.199999999999,589.1333333333333,0.33683292888905636,0,0,0,2.0277434529944354,0.2112590799031477,0.5841404358353511,0.2046004842615012
0.6,0.1,P2_D80_D_B28,443,d80-s443,P2,80,dispersed,,,28,2761,1490,0.5396595436436074,1271,1949.4208053691275,4422.95,21398,42796,10699,0.5290364583333333,27.99999999999999,4527,503,0.13140907640576294,0,0,0,0.17469970537130772,0.40268456375838924,0.3221476510067114,0.2751677852348993
0.6,0.1,P2_D80_D_B34,443,d80-s443,P2,80,dispersed,,,34,2761,1514,0.5483520463600144,1247,1895.6182298546896,4325.799999999999,21376,42752,10688,0.5296006944444444,33.59999999999999,4691.599999999999,521.288888888889,0.2517501728858196,0,0,0,0.4015937019969277,0.4722589167767503,0.380449141347424,0.14729194187582562
0.6,0.1,P2_D80_D_B40,443,d80-s443,P2,80,dispersed,,,40,2761,1537,0.5566823614632379,1224,1841.8353936239428,4255.599999999999,21344,42688,10672,0.5299045138888889,39.19999999999998,4833.3,537.0333333333333,0.30890787752559223,0,0,0,1.0157890720390719,0.47430058555627846,0.4372153545868575,0.08848405985686401
0.6,0.1,P3-U_D80_D_L0_G0p15,443,d80-s443,P3-U,80,dispersed,0,0.15,,2761,1506,0.5454545454545454,1255,1869.409694555113,4355,21368,42736,10684,0.529079861111111,39.19999999999998,4626.600000000001,514.0666666666667,0.20539200853038242,173.68500000000003,0.18518518518518517,4,0.5537089264002933,0.450199203187251,0.35258964143426297,0.19721115537848605
0.6,0.1,P3-U_D80_D_L0_G0p6,443,d80-s443,P3-U,80,dispersed,0,0.6,,2761,1500,0.5432814197754436,1261,1913.068,4391.05,21358,42716,10679,0.5286024305555556,39.19999999999998,4570.000000000001,507.7777777777778,0.15292973498662743,247.55999999999995,0.49537037037037035,18,0.5212173579109063,0.4186666666666667,0.32866666666666666,0.25266666666666665
0.6,0.1,P3-U_D80_D_L0_G1p5,443,d80-s443,P3-U,80,dispersed,0,1.5,,2761,1492,0.5403839188699746,1269,1934.8887399463806,4420.6,21374,42748,10687,0.5286024305555554,39.19999999999998,4540,504.44444444444446,0.14525697503671053,333.60000000000025,0.6527777777777778,45,1.1498928718323214,0.41420911528150134,0.3250670241286863,0.26072386058981234
0.6,0.1,P3-U_D80_D_L1_G0p15,443,d80-s443,P3-U,80,dispersed,1,0.15,,2761,1506,0.5454545454545454,1255,1870.2277556440904,4357,21364,42728,10682,0.5289930555555556,39.19999999999998,4627.8,514.2,0.20729792413961978,171.84,0.17592592592592593,6,0.5866794057417405,0.45152722443559096,0.35325365205843295,0.1952191235059761
0.6,0.1,P3-U_D80_D_L1_G0p6,443,d80-s443,P3-U,80,dispersed,1,0.6,,2761,1502,0.5440057950018109,1259,1906.4627163781624,4379.8,21394,42788,10697,0.5294704861111111,39.19999999999998,4576.200000000001,508.46666666666675,0.15258657109974805,271.44000000000017,0.4675925925925926,12,0.6411770353302612,0.4181091877496671,0.3288948069241012,0.2529960053262317
0.6,0.1,P3-U_D80_D_L1_G1p5,443,d80-s443,P3-U,80,dispersed,1,1.5,,2761,1508,0.5461789206809127,1253,1918.1273209549072,4320.599999999999,21392,42784,10696,0.5296875000000001,69.99999999999999,4651.8,516.8666666666667,0.19373145879014553,2186.7500000000005,0.5,45,6.256016911502876,0.40649867374005305,0.3793103448275862,0.21419098143236073
0.6,0.1,P3-U_D80_D_L3_G0p15,443,d80-s443,P3-U,80,dispersed,3,0.15,,2761,1506,0.5454545454545454,1255,1861.6766268260292,4355,21372,42744,10686,0.5291666666666666,39.19999999999998,4631,514.5555555555555,0.20961155497972617,169.24500000000003,0.1574074074074074,7,0.7071237890876971,0.45152722443559096,0.3559096945551129,0.19256308100929614
0.6,0.1,P3-U_D80_D_L3_G0p6,443,d80-s443,P3-U,80,dispersed,3,0.6,,2761,1490,0.5396595436436074,1271,1903.7510067114094,4413.299999999999,21386,42772,10693,0.5287760416666668,54.599999999999966,4527.800000000001,503.0888888888889,0.1512728771883327,553.6000000000005,0.3472222222222222,18,2.089410948200626,0.4268456375838926,0.3167785234899329,0.2563758389261745
0.6,0.1,P3-U_D80_D_L3_G1p5,443,d80-s443,P3-U,80,dispersed,3,1.5,,2761,1507,0.545816733067729,1254,1922.262110152621,4320,21372,42744,10686,0.5292100694444443,69.99999999999999,4661.500000000001,517.9444444444445,0.1921174633820779,1575.3000000000002,0.5046296296296297,27,3.702443314248192,0.37624419376244195,0.39747843397478433,0.22627737226277372
0.6,0.1,P3-D_D80_D_L0_G0p15,443,d80-s443,P3-D,80,dispersed,0,0.15,,2761,1514,0.5483520463600144,1247,1860.1704095112286,4314.449999999999,21364,42728,10682,0.5293402777777777,39.19999999999998,4688.599999999999,520.9555555555556,0.2516268774853425,131.7224999999999,0.05555555555555555,3,0.744534173264012,0.47556142668428003,0.3771466314398943,0.14729194187582562
0.6,0.1,P3-D_D80_D_L0_G0p6,443,d80-s443,P3-D,80,dispersed,0,0.6,,2761,1504,0.5447301702281782,1257,1896.3284574468084,4369.4,21388,42776,10694,0.5294270833333333,39.19999999999998,4594.800000000001,510.5333333333334,0.1706953754485745,221.63999999999996,0.33796296296296297,13,0.5402585765488993,0.4295212765957447,0.33643617021276595,0.23404255319148937
0.6,0.1,P3-D_D80_D_L0_G1p5,443,d80-s443,P3-D,80,dispersed,0,1.5,,2761,1500,0.5432814197754436,1261,1914.6733333333334,4391.05,21386,42772,10693,0.5292100694444445,39.19999999999998,4567.8,507.5333333333334,0.14972926427018107,256.12500000000017,0.5462962962962963,21,0.4679738191768864,0.4166666666666667,0.3273333333333333,0.256
0.6,0.1,P3-D_D80_D_L1_G0p15,443,d80-s443,P3-D,80,dispersed,1,0.15,,2761,1517,0.5494386091995653,1244,1851.8167435728412,4308.2,21400,42800,10700,0.5302517361111111,39.19999999999998,4698.900000000001,522.1,0.2531136128786642,130.76249999999993,0.041666666666666664,5,0.8046271269053528,0.47659854976928145,0.37771918259723136,0.14568226763348716
0.6,0.1,P3-D_D80_D_L1_G0p6,443,d80-s443,P3-D,80,dispersed,1,0.6,,2761,1504,0.5447301702281782,1257,1892.877659574468,4369.4,21388,42776,10694,0.5294270833333333,39.19999999999998,4595.600000000001,510.62222222222226,0.17125559714122685,224.76000000000008,0.3148148148148148,9,0.587554895821025,0.4295212765957447,0.3371010638297872,0.23337765957446807
0.6,0.1,P3-D_D80_D_L1_G1p5,443,d80-s443,P3-D,80,dispersed,1,1.5,,2761,1500,0.5432814197754436,1261,1911.2873333333334,4387.1,21366,42732,10683,0.5287760416666666,39.19999999999998,4567.8,507.53333333333336,0.14972926427018085,314.47500000000014,0.5138888888888888,17,0.8937612007168458,0.4166666666666667,0.3273333333333333,0.256
0.6,0.1,P3-D_D80_D_L3_G0p15,443,d80-s443,P3-D,80,dispersed,3,0.15,,2761,1517,0.5494386091995653,1244,1851.3025708635464,4308.2,21364,42728,10682,0.5294704861111111,39.19999999999998,4704.700000000001,522.7444444444444,0.2597733236031108,128.72249999999997,0.023148148148148147,5,0.8452944680767261,0.4798945286750165,0.38167435728411336,0.13843111404087013
0.6,0.1,P3-D_D80_D_L3_G0p6,443,d80-s443,P3-D,80,dispersed,3,0.6,,2761,1504,0.5447301702281782,1257,1885.532579787234,4367.4,21396,42792,10698,0.5296006944444444,39.19999999999998,4597.6,510.84444444444443,0.17183844711250318,259.44000000000005,0.26851851851851855,10,0.8092042894528353,0.42819148936170215,0.3390957446808511,0.2327127659574468
0.6,0.1,P3-D_D80_D_L3_G1p5,443,d80-s443,P3-D,80,dispersed,3,1.5,,2761,1500,0.5432814197754436,1261,1915.8866666666668,4398.1,21358,42716,10679,0.5286024305555556,69.99999999999999,4596.8,510.75555555555553,0.18635185829755962,887.5499999999998,0.375,21,2.7285816264695684,0.436,0.3466666666666667,0.21733333333333332
0.6,0.1,P0_D80_C,443,d80-s443,P0,80,concentrated,,,,2761,1652,0.5983339369793553,1109,1632.610774818402,3850.8999999999996,21198,42396,10599,0.5317274305555556,86.80000000000005,5572.600000000001,1159.7711111111114,0.5705455662028895,0,0,0,1.4322313351038012,0.2112590799031477,0.7887409200968523,0
0.6,0.1,P1_D80_C,443,d80-s443,P1,80,concentrated,,,,2761,1416,0.5128576602680188,1345,2095.669491525424,4732.5,21478,42956,10739,0.527560763888889,51,3883.1999999999994,172.58666666666664,0.5352286773794808,0,0,0,1.536645236703682,0.211864406779661,0,0.788135593220339
0.6,0.1,P2_D80_C_B28,443,d80-s443,P2,80,concentrated,,,28,2761,1490,0.5396595436436074,1271,1949.4208053691275,4422.95,21398,42796,10699,0.5290364583333333,27.99999999999999,4527,537.2,0.13140907640576294,0,0,0,0.17469970537130772,0.40268456375838924,0.3221476510067114,0.2751677852348993
0.6,0.1,P2_D80_C_B34,443,d80-s443,P2,80,concentrated,,,34,2761,1514,0.5483520463600144,1247,1895.6182298546896,4325.799999999999,21376,42752,10688,0.5296006944444444,33.59999999999999,4691.599999999999,611.7155555555557,0.2517501728858196,0,0,0,0.4015937019969277,0.4722589167767503,0.380449141347424,0.14729194187582562
0.6,0.1,P2_D80_C_B40,443,d80-s443,P2,80,concentrated,,,40,2761,1537,0.5566823614632379,1224,1841.8353936239428,4255.599999999999,21344,42688,10672,0.5299045138888889,39.19999999999998,4833.3,685.2133333333334,0.30890787752559223,0,0,0,1.0157890720390719,0.47430058555627846,0.4372153545868575,0.08848405985686401
0.6,0.1,P3-U_D80_C_L0_G0p15,443,d80-s443,P3-U,80,concentrated,0,0.15,,2761,1506,0.5454545454545454,1255,1869.409694555113,4355,21368,42736,10684,0.529079861111111,39.19999999999998,4626.600000000001,577.3266666666667,0.20539200853038242,173.68500000000003,0.18518518518518517,4,0.5537089264002933,0.450199203187251,0.35258964143426297,0.19721115537848605
0.6,0.1,P3-U_D80_C_L0_G0p6,443,d80-s443,P3-U,80,concentrated,0,0.6,,2761,1500,0.5432814197754436,1261,1913.068,4391.05,21358,42716,10679,0.5286024305555556,39.19999999999998,4570.000000000001,548.2111111111111,0.15292973498662743,247.55999999999995,0.49537037037037035,18,0.5212173579109063,0.4186666666666667,0.32866666666666666,0.25266666666666665
0.6,0.1,P3-U_D80_C_L0_G1p5,443,d80-s443,P3-U,80,concentrated,0,1.5,,2761,1492,0.5403839188699746,1269,1934.8887399463806,4420.6,21374,42748,10687,0.5286024305555554,39.19999999999998,4540,541.2777777777776,0.14525697503671053,333.60000000000025,0.6527777777777778,45,1.1498928718323214,0.41420911528150134,0.3250670241286863,0.26072386058981234
0.6,0.1,P3-U_D80_C_L1_G0p15,443,d80-s443,P3-U,80,concentrated,1,0.15,,2761,1506,0.5454545454545454,1255,1870.2277556440904,4357,21364,42728,10682,0.5289930555555556,39.19999999999998,4627.8,578.08,0.20729792413961978,171.84,0.17592592592592593,6,0.5866794057417405,0.45152722443559096,0.35325365205843295,0.1952191235059761
0.6,0.1,P3-U_D80_C_L1_G0p6,443,d80-s443,P3-U,80,concentrated,1,0.6,,2761,1502,0.5440057950018109,1259,1906.4627163781624,4379.8,21394,42788,10697,0.5294704861111111,39.19999999999998,4576.200000000001,549.1866666666666,0.15258657109974805,271.44000000000017,0.4675925925925926,12,0.6411770353302612,0.4181091877496671,0.3288948069241012,0.2529960053262317
0.6,0.1,P3-U_D80_C_L1_G1p5,443,d80-s443,P3-U,80,concentrated,1,1.5,,2761,1508,0.5461789206809127,1253,1918.1273209549072,4320.599999999999,21392,42784,10696,0.5296875000000001,69.99999999999999,4651.8,607.1466666666666,0.19373145879014553,2186.7500000000005,0.5,45,6.256016911502876,0.40649867374005305,0.3793103448275862,0.21419098143236073
0.6,0.1,P3-U_D80_C_L3_G0p15,443,d80-s443,P3-U,80,concentrated,3,0.15,,2761,1506,0.5454545454545454,1255,1861.6766268260292,4355,21372,42744,10686,0.5291666666666666,39.19999999999998,4631,581.0222222222222,0.20961155497972617,169.24500000000003,0.1574074074074074,7,0.7071237890876971,0.45152722443559096,0.3559096945551129,0.19256308100929614
0.6,0.1,P3-U_D80_C_L3_G0p6,443,d80-s443,P3-U,80,concentrated,3,0.6,,2761,1490,0.5396595436436074,1271,1903.7510067114094,4413.299999999999,21386,42772,10693,0.5287760416666668,54.599999999999966,4527.800000000001,531.6355555555556,0.1512728771883327,553.6000000000005,0.3472222222222222,18,2.089410948200626,0.4268456375838926,0.3167785234899329,0.2563758389261745
0.6,0.1,P3-U_D80_C_L3_G1p5,443,d80-s443,P3-U,80,concentrated,3,1.5,,2761,1507,0.545816733067729,1254,1922.262110152621,4320,21372,42744,10686,0.5292100694444443,69.99999999999999,4661.500000000001,626.4777777777778,0.1921174633820779,1575.3000000000002,0.5046296296296297,27,3.702443314248192,0.37624419376244195,0.39747843397478433,0.22627737226277372
0.6,0.1,P3-D_D80_C_L0_G0p15,443,d80-s443,P3-D,80,concentrated,0,0.15,,2761,1514,0.5483520463600144,1247,1860.1704095112286,4314.449999999999,21364,42728,10682,0.5293402777777777,39.19999999999998,4688.599999999999,608.0822222222222,0.2516268774853425,131.7224999999999,0.05555555555555555,3,0.744534173264012,0.47556142668428003,0.3771466314398943,0.14729194187582562
0.6,0.1,P3-D_D80_C_L0_G0p6,443,d80-s443,P3-D,80,concentrated,0,0.6,,2761,1504,0.5447301702281782,1257,1896.3284574468084,4369.4,21388,42776,10694,0.5294270833333333,39.19999999999998,4594.800000000001,558.4133333333333,0.1706953754485745,221.63999999999996,0.33796296296296297,13,0.5402585765488993,0.4295212765957447,0.33643617021276595,0.23404255319148937
0.6,0.1,P3-D_D80_C_L0_G1p5,443,d80-s443,P3-D,80,concentrated,0,1.5,,2761,1500,0.5432814197754436,1261,1914.6733333333334,4391.05,21386,42772,10693,0.5292100694444445,39.19999999999998,4567.8,546.7133333333334,0.14972926427018107,256.12500000000017,0.5462962962962963,21,0.4679738191768864,0.4166666666666667,0.3273333333333333,0.256
0.6,0.1,P3-D_D80_C_L1_G0p15,443,d80-s443,P3-D,80,concentrated,1,0.15,,2761,1517,0.5494386091995653,1244,1851.8167435728412,4308.2,21400,42800,10700,0.5302517361111111,39.19999999999998,4698.900000000001,609.94,0.2531136128786642,130.76249999999993,0.041666666666666664,5,0.8046271269053528,0.47659854976928145,0.37771918259723136,0.14568226763348716
0.6,0.1,P3-D_D80_C_L1_G0p6,443,d80-s443,P3-D,80,concentrated,1,0.6,,2761,1504,0.5447301702281782,1257,1892.877659574468,4369.4,21388,42776,10694,0.5294270833333333,39.19999999999998,4595.600000000001,559.1488888888889,0.17125559714122685,224.76000000000008,0.3148148148148148,9,0.587554895821025,0.4295212765957447,0.3371010638297872,0.23337765957446807
0.6,0.1,P3-D_D80_C_L1_G1p5,443,d80-s443,P3-D,80,concentrated,1,1.5,,2761,1500,0.5432814197754436,1261,1911.2873333333334,4387.1,21366,42732,10683,0.5287760416666666,39.19999999999998,4567.8,546.7133333333334,0.14972926427018085,314.47500000000014,0.5138888888888888,17,0.8937612007168458,0.4166666666666667,0.3273333333333333,0.256
0.6,0.1,P3-D_D80_C_L3_G0p15,443,d80-s443,P3-D,80,concentrated,3,0.15,,2761,1517,0.5494386091995653,1244,1851.3025708635464,4308.2,21364,42728,10682,0.5294704861111111,39.19999999999998,4704.700000000001,614.3977777777778,0.2597733236031108,128.72249999999997,0.023148148148148147,5,0.8452944680767261,0.4798945286750165,0.38167435728411336,0.13843111404087013
0.6,0.1,P3-D_D80_C_L3_G0p6,443,d80-s443,P3-D,80,concentrated,3,0.6,,2761,1504,0.5447301702281782,1257,1885.532579787234,4367.4,21396,42792,10698,0.5296006944444444,39.19999999999998,4597.6,561.3377777777778,0.17183844711250318,259.44000000000005,0.26851851851851855,10,0.8092042894528353,0.42819148936170215,0.3390957446808511,0.2327127659574468
0.6,0.1,P3-D_D80_C_L3_G1p5,443,d80-s443,P3-D,80,concentrated,3,1.5,,2761,1500,0.5432814197754436,1261,1915.8866666666668,4398.1,21358,42716,10679,0.5286024305555556,69.99999999999999,4596.8,568.3022222222222,0.18635185829755962,887.5499999999998,0.375,21,2.7285816264695684,0.436,0.3466666666666667,0.21733333333333332
0.6,0.1,P0_D18_D,444,d18-s444,P0,18,dispersed,,,,633,632,0.9984202211690363,1,1.6993670886075949,10,8102,16204,4051,0.20325520833333333,41.99999999999998,2134,237.11111111111106,0.5738623346870768,0,0,0,2.547407651526894,0.20569620253164558,0.7943037974683544,0
0.6,0.1,P1_D18_D,444,d18-s444,P1,18,dispersed,,,,633,632,0.9984202211690363,1,1.6993670886075949,10,8102,16204,4051,0.20325520833333333,34.999999999999986,2030.8,225.64444444444445,0.3417044186199196,0,0,0,4.070116267210214,0.20569620253164558,0.5901898734177216,0.20411392405063292
0.6,0.1,P2_D18_D_B28,444,d18-s444,P2,18,dispersed,,,28,633,632,0.9984202211690363,1,1.9050632911392404,12,8330,16660,4165,0.20820312500000004,27.99999999999999,2084.5999999999995,231.62222222222223,0.48497446885626894,0,0,0,3.2033238664837804,0.2958860759493671,0.6740506329113924,0.030063291139240507
0.6,0.1,P2_D18_D_B34,444,d18-s444,P2,18,dispersed,,,34,633,632,0.9984202211690363,1,1.7674050632911393,10,8190,16380,4095,0.20516493055555554,33.59999999999999,2115.2,235.02222222222215,0.5406370818624975,0,0,0,2.5263644060290646,0.24050632911392406,0.7484177215189873,0.011075949367088608
0.6,0.1,P2_D18_D_B40,444,d18-s444,P2,18,dispersed,,,40,633,632,0.9984202211690363,1,1.7009493670886076,10,8118,16236,4059,0.20360243055555557,39.19999999999998,2129.9999999999995,236.6666666666666,0.5665936358894104,0,0,0,2.3833999906152084,0.2120253164556962,0.7848101265822784,0.0031645569620253164
0.6,0.1,P3-U_D18_D_L0_G0p15,444,d18-s444,P3-U,18,dispersed,0,0.15,,633,632,0.9984202211690363,1,1.6993670886075949,10,8102,16204,4051,0.20325520833333333,41.99999999999998,2133.2000000000003,237.02222222222215,0.5721190907765066,258.40499999999986,0.4398148148148148,26,2.6029632070824498,0.20569620253164558,0.7927215189873418,0.0015822784810126582
0.6,0.1,P3-U_D18_D_L0_G0p6,444,d18-s444,P3-U,18,dispersed,0,0.6,,633,632,0.9984202211690363,1,1.7199367088607596,10,8134,16268,4067,0.20394965277777777,41.99999999999998,2122.7999999999997,235.86666666666667,0.5522684923476331,355.6799999999997,0.7407407407407407,26,3.138836222955466,0.21835443037974683,0.7689873417721519,0.012658227848101266
0.6,0.1,P3-U_D18_D_L0_G1p5,444,d18-s444,P3-U,18,dispersed,0,1.5,,633,632,0.9984202211690363,1,1.7895569620253164,10.449999999999932,8226,16452,4113,0.20594618055555555,41.99999999999998,2104.1999999999994,233.79999999999995,0.5194901202885231,423.29999999999984,0.8425925925925926,20,3.2941383222898226,0.254746835443038,0.7231012658227848,0.022151898734177215
0.6,0.1,P3-U_D18_D_L1_G0p15,444,d18-s444,P3-U,18,dispersed,1,0.15,,633,632,0.9984202211690363,1,1.6993670886075949,10,8102,16204,4051,0.20325520833333333,41.99999999999998,2134,237.11111111111106,0.5738623346870768,257.27999999999986,0.41203703703703703,25,2.547407651526894,0.20569620253164558,0.7943037974683544,0
0.6,0.1,P3-U_D18_D_L1_G0p6,444,d18-s444,P3-U,18,dispersed,1,0.6,,633,632,0.9984202211690363,1,1.7262658227848102,10,8134,16268,4067,0.2039496527777778,41.99999999999998,2121.9999999999995,235.77777777777777,0.550507906587077,366.5999999999998,0.6944444444444444,26,2.831693365812608,0.21835443037974683,0.7674050632911392,0.014240506329113924
0.6,0.1,P3-U_D18_D_L1_G1p5,444,d18-s444,P3-U,18,dispersed,1,1.5,,633,632,0.9984202211690363,1,1.7753164556962024,10.449999999999932,8226,16452,4113,0.20594618055555555,40.59999999999998,2106.6,234.0666666666666,0.5248478327373229,419.09999999999985,0.8148148148148148,13,2.855054307029337,0.254746835443038,0.7278481012658228,0.01740506329113924
0.6,0.1,P3-U_D18_D_L3_G0p15,444,d18-s444,P3-U,18,dispersed,3,0.15,,633,632,0.9984202211690363,1,1.6993670886075949,10,8102,16204,4051,0.20325520833333333,41.99999999999998,2134,237.11111111111106,0.5738623346870768,253.81499999999983,0.35648148148148145,25,2.547407651526894,0.20569620253164558,0.7943037974683544,0
0.6,0.1,P3-U_D18_D_L3_G0p6,444,d18-s444,P3-U,18,dispersed,3,0.6,,633,632,0.9984202211690363,1,1.7072784810126582,10,8118,16236,4059,0.20360243055555552,41.99999999999998,2129.2,236.57777777777778,0.5648443859978705,362.33999999999975,0.625,25,2.747407651526894,0.2120253164556962,0.7832278481012658,0.004746835443037975
0.6,0.1,P3-U_D18_D_L3_G1p5,444,d18-s444,P3-U,18,dispersed,3,1.5,,633,632,0.9984202211690363,1,1.8180379746835442,11,8302,16604,4151,0.20759548611111114,41.99999999999998,2086.399999999999,231.8222222222222,0.486451942740286,473.69999999999965,0.7314814814814815,16,2.4193790562645723,0.2848101265822785,0.680379746835443,0.03481012658227848
