demand,target,policy,policy_id,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,p95_wait_minutes_mean,p95_wait_minutes_ci_low,p95_wait_minutes_ci_high,oldest_queue_age_mean,oldest_queue_age_ci_low,oldest_queue_age_ci_high,north_dispatched_mean,north_dispatched_ci_low,north_dispatched_ci_high,central_dispatched_mean,central_dispatched_ci_low,central_dispatched_ci_high,south_dispatched_mean,south_dispatched_ci_low,south_dispatched_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,population_weighted_exposure_mean,population_weighted_exposure_ci_low,population_weighted_exposure_ci_high,peak_budget_use_mean,peak_budget_use_ci_low,peak_budget_use_ci_high
45,14.1,P3-U,p3u,72,30,43,43,43,1950.0333333333333,1933.4145367758458,1966.6521298908208,12783.473471853953,12681.844450719738,12885.102492988168,12861.924379195707,12759.66587148227,12964.182886909144,12906.866666666667,12803.726640812141,13010.006692521192,8.433333333333334,7.543379836765316,9.32328682990135,25.4,24.285694938486348,26.51430506151365,9.166666666666666,8.203329395863753,10.13000393746958,15.234365139506247,15.233878550413909,15.234851728598585,15.14059563220935,15.140591384882347,15.140599879536351,14.610007029534376,14.609518720487063,14.61049533858169,14.858800800512627,14.858787449111677,14.858814151913577,0.9938448770380685,0.9938131282108434,0.9938766258652935
45,14.1,P3-U,p3u,73,30,42,42,42,1979.6333333333334,1962.180695237893,1997.085971428774,12982.133192046636,12880.37498138046,13083.891402712812,13058.603564380235,12956.800471509358,13160.406657251113,13113.033333333333,13009.843497025777,13216.223169640889,8.666666666666666,7.84025810480933,9.493075228524003,24.6,23.526052549499383,25.67394745050062,8.733333333333333,7.691384790321958,9.775281876344707,14.610007029534376,14.609518720487063,14.61049533858169,14.140577499831712,14.140572559119402,14.140582440544023,13.985649650208765,13.98516133836027,13.986137962057262,14.12407980184083,14.124064016786619,14.124095586895042,0.9724409061840965,0.9690806911611636,0.9758011212070294
45,14.1,P3-U,p3u,74,30,41,41,41,2009.2,1992.4278267235939,2025.9721732764062,13194.823285892684,13090.656765941918,13298.98980584345,13272.185589439558,13167.9549665396,13376.416212339514,13337.433333333332,13232.949377049727,13441.917289616938,8.966666666666667,8.26039529598671,9.672938037346624,24.833333333333332,23.8428757201439,25.823790946522763,7.2,6.160314105789307,8.239685894210695,13.985649650208765,13.98516133836027,13.986137962057262,13.140588540113736,13.140583707707682,13.14059337251979,13.961303150309737,13.960813664567807,13.961792636051667,13.389451980447197,13.389436667483986,13.389467293410407,0.9578625089867254,0.9520239533801497,0.9637010645933012
45,14.1,P3-U,p3u,75,30,41,41,41,2040.6333333333334,2023.9289357862813,2057.3377308803856,13407.389499746083,13302.684177315356,13512.09482217681,13478.096957812228,13370.981070045578,13585.212845578877,13542,13434.63922205945,13649.36077794055,8.2,7.253696556649743,9.146303443350256,24.466666666666665,23.224444359454143,25.708888973879187,8.333333333333334,7.1772776796862,9.489388986980467,13.961303150309737,13.960813664567807,13.961792636051667,13.140589682398819,13.140585310069644,13.140594054727993,14.536950026241499,14.536460257753754,14.537439794729243,13.389455449572703,13.389441618771816,13.38946928037359,0.9570982967326928,0.951268947825674,0.9629276456397116
45,14.1,P3-U,p3u,76,30,42,42,42,2071.5,2055.800088791524,2087.199911208476,13613.134915921259,13506.282519201613,13719.987312640904,13683.788333940725,13577.275994080655,13790.300673800795,13736.666666666666,13629.832134209393,13843.501199123939,8.266666666666667,7.346225126778071,9.187108206555264,25.5,24.361585292620912,26.638414707379088,8.233333333333333,7.353359073870019,9.113307592796646,14.536950026241499,14.536460257753754,14.537439794729243,14.140582986680585,14.140578663389157,14.140587309972013,15.112596216802205,15.112104964964065,15.113087468640344,14.124097683930627,14.12408378166604,14.124111586195214,0.9758428326951126,0.9735468072395093,0.978138858150716
45,14.1,P3-U,p3u,77,30,42,42,42,2100.5,2083.892827501624,2117.107172498376,13810.861963426467,13702.85979259199,13918.864134260944,13889.66341523838,13782.255696050384,13997.071134426375,13942.666666666666,13835.22377197978,14050.109561353553,8.533333333333333,7.576204036727354,9.490462629939312,25.3,24.45344397500917,26.146556024990833,8.166666666666666,7.176209053477235,9.157124279856097,15.112596216802205,15.112104964964065,15.113087468640344,14.14059852942438,14.140595376265907,14.140601682582854,15.088246424793857,15.08775366510023,15.088739184487483,14.12414692702249,14.124136903273014,14.124156950771967,0.9555247876569762,0.949716903560352,0.9613326717536005
45,14.1,P3-U,p3u,78,30,42,42,42,2128.866666666667,2112.0090600427084,2145.724273290625,14012.504192065004,13906.121383964024,14118.887000165983,14083.872580390762,13976.981411607065,14190.763749174459,14135.666666666666,14028.224552834732,14243.1087804986,7.966666666666667,7.087696562257851,8.845636771075483,25.766666666666666,24.713128464561485,26.820204868771846,8.266666666666667,7.469633239811241,9.063700093522094,15.088246424793857,15.08775366510023,15.088739184487483,14.140596667496148,14.140592183532272,14.140601151460023,15.063887307139225,15.063393671261787,15.064380943016664,14.124141338668164,14.124127117631016,14.124155559705311,0.9547645722501285,0.948965978046501,0.960563166453756
45,14.1,P3-U,p3u,79,30,42,42,42,2158.8333333333335,2141.865978705545,2175.800687961122,14198.942326252345,14092.577039040792,14305.307613463898,14263.960529748592,14158.99021591847,14368.930843578715,14321.666666666666,14216.436854425958,14426.896478907374,9.566666666666666,8.555909475439783,10.57742385789355,24.3,22.94744818443318,25.65255181556682,8.133333333333333,7.096482693635336,9.17018397303133,15.063887307139225,15.063393671261787,15.064380943016664,14.140601209452761,14.140596930502443,14.140605488403079,15.039529306641532,15.039035183380834,15.040023429902229,14.124154975452152,14.124141261361968,14.124168689542335,0.9540065910302917,0.9482171860537755,0.959795996006808
45,14.1,P3-U,p3u,80,30,42,42,42,2192.7,2175.0972994600584,2210.3027005399413,14392.9420994429,14289.777899564582,14496.106299321218,14464.843826379332,14363.485525838758,14566.202126919907,14519.166666666666,14418.949195161997,14619.384138171336,8.733333333333333,7.674569042400365,9.7920976242663,24.733333333333334,23.511901825960503,25.954764840706165,8.533333333333333,7.5948390962971155,9.47182757036955,15.039529306641532,15.039035183380834,15.040023429902229,14.140598528266363,14.140594136032263,14.140602920500463,15.01516858096988,15.014673267938123,15.015663894001635,14.124146694159048,14.124132920090586,14.12416046822751,0.9532492485100779,0.9474691357691715,0.9590293612509843
45,14.1,P3-U,p3u,81,30,42,42,42,2223.8,2205.4449615398507,2242.1550384601496,14587.338081566422,14484.34742727854,14690.328735854304,14657.734103130926,14552.70357478654,14762.764631475313,14712.5,14607.782385637844,14817.217614362156,8.833333333333334,7.946361818890536,9.72030484777613,24.666666666666668,23.661824443867335,25.671508889466,8.5,7.629781108260554,9.370218891739446,15.01516858096988,15.014673267938123,15.015663894001635,14.140599487905915,14.140594621724306,14.140604354087523,14.990809464010061,14.990313264625977,14.991305663394145,14.124149629570775,14.12413417682532,14.12416508231623,0.9524935061590933,0.9467226587218407,0.958264353596346
45,14.1,P3-U,p3u,82,30,42,42,42,2251.4333333333334,2233.3638366707296,2269.502829995937,14790.887463402587,14687.746788618651,14894.028138186522,14867.788148023927,14765.485909504045,14970.090386543809,14923.5,14821.217164195405,15025.782835804595,8.5,7.40912288796436,9.59087711203564,25.8,24.682529292728802,26.9174707072712,7.7,6.935677988063254,8.464322011936746,14.990809464010061,14.990313264625977,14.991305663394145,14.140598860261978,14.140593947125804,14.140603773398151,14.966449771266513,14.965953260172489,14.966946282360537,14.124148261073064,14.124132824477076,14.12416369766905,0.9517387892317914,0.9459769561930734,0.9575006222705095
45,14.1,P3-U,p3u,83,30,42,42,42,2280.7,2263.542930652419,2297.857069347581,14999.263788805065,14898.13032925788,15100.39724835225,15070.669223245615,14969.930930145325,15171.407516345906,15126.233333333334,15026.460688102758,15226.00597856391,8.766666666666667,7.805164616970006,9.72816871636333,25.066666666666666,23.999593870419652,26.13373946291368,8.166666666666666,7.058387962628844,9.274945370704488,14.966449771266513,14.965953260172489,14.966946282360537,14.140579480986862,14.140573751773555,14.140585210200168,14.942090455109328,14.94159210293721,14.942588807281446,14.12408660958643,14.124068307037854,14.124104912135005,0.952339238398772,0.946833193158539,0.957845283639005
45,14.1,P3-U,p3u,84,30,42,42,42,2308.0666666666666,2290.8531256794668,2325.2802076538665,15202.870560537738,15101.774648567298,15303.966472508178,15278.811727571427,15176.532254675942,15381.091200466912,15335.6,15234.410006571683,15436.789993428318,7.933333333333334,6.930250392110037,8.936416274556631,25.266666666666666,24.078216605497616,26.455116727835716,8.8,7.548334589896096,10.051665410103904,14.942090455109328,14.94159210293721,14.942588807281446,14.140581628807205,14.140577751231282,14.140585506383127,14.917742766517213,14.917242169068997,14.918243363965429,14.124093538095211,14.124081393322232,14.12410568286819,0.9534109142571804,0.9482459928114865,0.9585758357028743
45,14.1,P3-U,p3u,85,30,42,42,42,2336.633333333333,2318.412036662885,2354.8546300037815,15407.407290571988,15304.881741300373,15509.932839843603,15475.116737036227,15371.498475983017,15578.734998089438,15530.233333333334,15424.172336739979,15636.294329926688,7.8,7.126258960352164,8.473741039647836,26.133333333333333,25.105035360804692,27.161631305861974,8.066666666666666,7.231752818356784,8.901580514976548,14.917742766517213,14.917242169068997,14.918243363965429,14.14058257542428,14.140577357703576,14.140587793144986,14.893393789232894,14.892892075466817,14.893895502998971,14.124097016275384,14.124080247666228,14.124113784884539,0.9544860750831929,0.9496625844529885,0.9593095657133974
45,14.1,P3-U,p3u,86,30,42,42,42,2367.9,2349.4712671767356,2386.3287328232645,15602.0577464865,15496.174019281194,15707.941473691806,15673.460826116585,15566.371445090705,15780.550207142465,15727.433333333332,15620.332653701102,15834.534012965563,8,7.154226736179782,8.845773263820218,25.733333333333334,24.832285293059552,26.634381373607116,8.266666666666667,7.545240407965686,8.98809292536765,14.893393789232894,14.892892075466817,14.893895502998971,14.140580424022671,14.140574337545754,14.140586510499588,14.869044243978324,14.868540760584745,14.869547727371904,14.124090023683506,14.124070677679335,14.124109369687677,0.9555653986996794,0.951083991926399,0.9600468054729597
45,14.1,P3-U,p3u,87,30,42,42,42,2396.4333333333334,2377.2190623263577,2415.647604340309,15804.387965628195,15696.848865255344,15911.927066001046,15879.123072620387,15770.426758700065,15987.819386540708,15936.833333333334,15826.148319757911,16047.518346908757,8.633333333333333,7.691316942166994,9.575349724499672,24.7,23.73178581262012,25.668214187379878,8.666666666666666,7.918794077276143,9.41453925605719,14.869044243978324,14.868540760584745,14.869547727371904,14.14057500022711,14.140571415966136,14.140578584488082,14.844695989564718,14.844190340012634,14.845201639116802,14.124072218987815,14.12406082243462,14.124083615541009,0.9566488594349953,0.9525102047387128,0.9607875141312778
45,14.1,P3-U,p3u,88,30,42,42,42,2426.2,2407.1640347750376,2445.235965224962,16007.060215709262,15895.98774158687,16118.132689831653,16073.93140287114,15964.616953174826,16183.245852567454,16132.3,16023.323369926571,16241.276630073427,8.033333333333333,7.179850982838981,8.886815683827685,26.2,24.899883082180683,27.500116917819316,7.766666666666667,6.7089455277728485,8.824387805560484,14.844695989564718,14.844190340012634,14.845201639116802,14.140580352195544,14.140575841946562,14.140584862444525,14.820350989428453,14.819844225034142,14.820857753822764,14.124089890447124,14.124075458898359,14.124104321995889,0.9577372989400413,0.9539417858597394,0.9615328120203432
45,14.1,P3-U,p3u,89,30,42,42,42,2456.1,2436.3144864465257,2475.885513553474,16212.126737613466,16104.263345470243,16319.990129756688,16288.814564353352,16179.67948708311,16397.949641623592,16347.466666666667,16237.37479979539,16457.558533537944,8.4,7.448113597041154,9.351886402958847,24.066666666666666,22.583967750288714,25.54936558304462,9.533333333333333,8.402767842305982,10.663898824360684,14.820350989428453,14.819844225034142,14.820857753822764,14.140578956413872,14.140574858818725,14.140583054009019,14.796002778111133,14.795494668547416,14.796510887674849,14.124084220252906,14.124071349400888,14.124097091104924,0.9588294404200055,0.9553777562841655,0.9622811245558455
45,14.1,P3-U,p3u,90,30,42,42,42,2485.9666666666667,2466.1452248008527,2505.7881085324807,16423.20459290781,16314.879703791948,16531.52948202367,16495.14380374243,16389.82458044998,16600.463027034883,16554.733333333334,16450.1186494132,16659.348017253466,7.9,6.831204394667994,8.968795605332007,26.2,25.14764998611482,27.252350013885177,7.9,6.782726882812083,9.017273117187917,14.796002778111133,14.795494668547416,14.796510887674849,14.140581832386477,14.140576904228483,14.14058676054447,14.771655404262804,14.771146373311137,14.77216443521447,14.124094424199637,14.124078680598899,14.124110167800374,0.9599264368739515,0.9568190248411695,0.9630338489067335
45,14.1,P3-U,p3u,91,30,42,42,42,2516.9,2497.169240085476,2536.6307599145243,16629.698985277428,16523.183808292317,16736.21416226254,16700.401881523172,16591.481621567527,16809.322141478817,16755.6,16645.475695386645,16865.72430461335,8.733333333333333,7.752507627545551,9.714159039121114,25.133333333333333,24.02246790149074,26.244198765175927,8.133333333333333,7.26828855562934,8.998378111037326,14.771655404262804,14.771146373311137,14.77216443521447,14.14058627320474,14.140582245845192,14.140590300564288,14.74730630483092,14.746795680659307,14.747816929002532,14.12410801748182,14.124095232664475,14.124120802299165,0.9610279058330486,0.9582654483317579,0.9637903633343394
45,14.1,P3-U,p3u,92,30,42,42,42,2546.1,2526.4488476685456,2565.7511523314543,16827.73887964931,16719.143754374883,16936.334004923738,16895.53646688388,16786.880699706304,17004.19223406146,16949.233333333334,16841.52267904551,17056.943987621158,9.2,8.45765850408877,9.94234149591123,24.966666666666665,24.029349422155374,25.903983911177956,7.833333333333333,6.902634753371327,8.764031913295339,14.74730630483092,14.746795680659307,14.747816929002532,14.140588404786643,14.140582330822385,14.1405944787509,14.722954540908079,14.722442701435787,14.723466380380371,14.124114661604361,14.12409537655398,14.124133946654743,0.9621337402078698,0.9597166521379438,0.9645508282777958
45,14.1,P3-U,p3u,93,30,42,42,42,2575.0333333333333,2554.2658612890255,2595.800805377641,17028.02772854459,16921.480793705578,17134.574663383606,17100.726184852636,16994.796173612853,17206.65619609242,17155.4,17049.590267929518,17261.209732070485,8.033333333333333,7.091316942166994,8.975349724499672,26.333333333333332,25.22008548748609,27.446581179180573,7.633333333333334,6.64555424623733,8.621112420429338,14.722954540908079,14.722442701435787,14.723466380380371,14.140586852057208,14.14058323444603,14.140590469668386,14.69860149803609,14.698087731390645,14.699115264681536,14.124110428367164,14.124098994054238,14.12412186268009,0.9632439297616512,0.9611729514531964,0.965314908070106
45,14.1,P3-U,p3u,94,30,42,42,42,2605.8333333333335,2585.3450831916125,2626.3215834750545,17239.642985790557,17135.956265447458,17343.329706133656,17318.172151621493,17213.848240864743,17422.496062378243,17377.3,17272.28319932725,17482.31680067275,8.2,7.160314105789306,9.239685894210693,25.166666666666668,24.082556847682973,26.250776485650363,8.633333333333333,7.790261809754383,9.476404856912282,14.69860149803609,14.698087731390645,14.699115264681536,14.14059014777079,14.140585863891115,14.140594431650467,14.674249386801767,14.673734120115984,14.67476465348755,14.124120223336668,14.12410650153055,14.124133945142786,0.9643590023864416,0.9626346402301272,0.9660833645427559
45,14.1,P3-U,p3u,95,30,42,42,42,2634.9666666666667,2615.2573728455477,2654.6759604877857,17450.618436877736,17345.45184496753,17555.78502878794,17526.458652060104,17421.42601965914,17631.49128446107,17582.966666666667,17478.543719763515,17687.38961356982,7.633333333333334,6.73941933436705,8.527247332299616,25.866666666666667,24.83408350552451,26.899249827808823,8.5,7.755579528035089,9.24442047196491,14.674249386801767,14.673734120115984,14.67476465348755,14.140590876886199,14.140585462273974,14.140596291498424,14.64989529813929,14.649378888676859,14.650411707601721,14.124122996753066,14.12410582216381,14.124140171342322,0.9654783071701384,0.9641010369880619,0.9668555773522148
45,14.1,P3-U,p3u,96,30,43.8,43.65441485486919,43.945585145130806,2662.5666666666666,2642.717575990408,2682.415757342925,17657.880401210037,17553.569580290583,17762.19122212949,17733.975208618987,17628.316542212837,17839.633875025138,17769.266666666666,17663.465100436453,17875.06823289688,8.3,7.38332404602406,9.216675953975942,25.433333333333334,24.33064665267159,26.536020013995078,10.066666666666666,9.136680023166813,10.99665331016652,14.64989529813929,14.649378888676859,14.650411707601721,14.149625132996796,14.148895702721978,14.150354563271614,14.625540772007573,14.625022293192815,14.626059250822331,14.370892566218739,14.350937599285524,14.390847533151954,0.9999000551625915,0.9998971969913386,0.9999029133338444
45,14.1,P3-U,p3u,97,30,43.8,43.65441485486919,43.945585145130806,2691.8333333333335,2671.4057341454118,2712.260932521255,17845.998925698117,17738.40877350365,17953.589077892586,17925.56731366441,17815.07016012302,18036.0644672058,17960.266666666666,17849.65880043881,18070.874532894522,9.3,8.393009219527526,10.206990780472475,26.6,25.542626807146355,27.657373192853647,7.9,6.877659480441554,8.922340519558446,14.625540772007573,14.625022293192815,14.626059250822331,14.14962899650404,14.148901442986256,14.150356550021824,14.595765692209493,14.595680667931399,14.595850716487588,14.37090551154353,14.35095666152673,14.39085436156033,0.9991237104837442,0.9991206119835608,0.9991268089839275
45,14.1,P3-U,p3u,98,30,42,42,42,2720.9,2700.2481193998747,2741.5518806001255,18034.080096201054,17924.847951749773,18143.312240652336,18102.578424088708,17995.527007900095,18209.62984027732,18156.633333333335,18049.98436897784,18263.28229768883,7.9,7.146148647232781,8.65385135276722,25.166666666666668,24.203329395863754,26.13000393746958,8.933333333333334,8.125295702860262,9.741370963806405,14.595765692209493,14.595680667931399,14.595850716487588,14.14059938348839,14.140594482927984,14.140604284048795,14.565988294307072,14.565630592878986,14.566345995735158,14.124149622363644,14.124134103232596,14.124165141494693,0.9706888058007134,0.9706832569149635,0.9706943546864633
45,14.1,P3-U,p3u,99,30,40.2,40.054414854869194,40.34558514513081,2754.733333333333,2734.412178516539,2775.0544881501273,18219.945771204482,18113.361895864215,18326.52964654475,18282.94392516866,18177.144800967988,18388.743049369332,18356.133333333335,18251.78622225333,18460.48044441334,8.333333333333334,7.597363985312607,9.06930268135406,23.466666666666665,22.421333333333333,24.511999999999997,8.4,7.452763778263249,9.34723622173675,14.565988294307072,14.565630592878986,14.566345995735158,14.131557046571396,14.130824917066306,14.132289176076487,14.54162866421404,14.541271117427481,14.541986211000598,13.877353082260532,13.85738975307123,13.897316411449834,0.970174950721478,0.9701483655027313,0.9702015359402246
45,14.1,P3-U,p3u,100,30,40.2,40.054414854869194,40.34558514513081,2787.8333333333335,2766.5424736824334,2809.1241929842336,18428.25462860443,18324.863231071922,18531.64602613694,18500.648166610106,18398.668923150737,18602.627410069475,18571.5,18468.499335062967,18674.500664937033,8.666666666666666,7.778451443015943,9.55488189031739,23.433333333333334,22.302963143402827,24.56370352326384,8.1,7.2951563870047105,8.904843612995288,14.54162866421404,14.541271117427481,14.541986211000598,14.131559162563006,14.130827395150332,14.13229092997568,14.5226944362712,14.52260659153327,14.52278228100913,13.877359871694496,13.857397550505429,13.897322192883564,0.9718002995408419,0.9717737221095286,0.9718268769721552
45,14.1,P3-U,p3u,101,30,42,42,42,2818.633333333333,2797.2877087003276,2839.978957966339,18648.069864107314,18545.14814643157,18750.99158178306,18727.966700333625,18624.25090315137,18831.68249751588,18784.1,18679.14745825927,18889.052541740726,9.033333333333333,8.086641120629611,9.980025546037055,24.8,23.666833710755363,25.93316628924464,8.166666666666666,7.194205240154725,9.139128093178607,14.5226944362712,14.52260659153327,14.52278228100913,14.140574561692802,14.140570673349531,14.140578450036072,14.5037589387334,14.503236156242595,14.504281721224205,14.124070914024786,14.124058413451843,14.12408341459773,0.9736880871287037,0.9736821776411171,0.9736939966162903
45,14.1,P3-U,p3u,102,30,43.8,43.65441485486919,43.945585145130806,2846.0666666666666,2825.6860607010703,2866.447272632263,18859.02073276923,18753.248687214615,18964.792778323845,18935.128154821883,18827.504003066377,19042.75230657739,18972.333333333332,18863.69458143467,19080.972085231995,8.833333333333334,7.874590702096884,9.792075964569785,26.1,24.759911342785337,27.440088657214666,8.866666666666667,7.518747731441445,10.214585601891889,14.5037589387334,14.503236156242595,14.504281721224205,14.149629515897399,14.148899004498038,14.15036002729676,14.479414201717718,14.478891398084302,14.479937005351134,14.370906877020877,14.350948501061817,14.390865252979937,0.9952593262489771,0.9952562338297181,0.9952624186682361
45,14.1,P3-U,p3u,103,30,43.8,43.65441485486919,43.945585145130806,2873.4333333333334,2853.5105227774793,2893.3561438891875,19049.005232860916,18939.814366342307,19158.196099379526,19128.650561587292,19018.521173671852,19238.779949502732,19165.533333333333,19055.794426547876,19275.27224011879,7.966666666666667,7.038819110156113,8.89451422317722,26.966666666666665,25.63605728822096,28.29727604511237,8.866666666666667,7.882245985947112,9.851087347386223,14.479414201717718,14.478891398084302,14.479937005351134,14.14962669407783,14.148896566893209,14.15035682126245,14.449636492179284,14.44954777833295,14.449725206025619,14.37089842152468,14.350941361953653,14.390855481095707,0.9944891224949808,0.9944859823085007,0.9944922626814608
45,14.1,P3-U,p3u,104,30,42,42,42,2903.133333333333,2882.0001284981604,2924.266538168506,19241.175760961247,19128.92062228123,19353.430899641262,19313.95992363152,19199.316610277725,19428.603236985313,19367.033333333333,19250.625344122443,19483.441322544222,7.866666666666666,7.093251530287712,8.640081803045621,26,24.837595832648617,27.162404167351383,8.133333333333333,7.03848313801364,9.228183528653027,14.449636492179284,14.44954777833295,14.449725206025619,14.140575364051452,14.140571513690492,14.140579214412412,14.41986047573258,14.419504843426331,14.42021610803883,14.12407392497665,14.12406162141792,14.124086228535377,0.9786111488467923,0.9786052022768605,0.9786170954167241
45,14.1,P3-U,p3u,105,30,40.2,40.054414854869194,40.34558514513081,2936.4333333333334,2916.017064077431,2956.849602589236,19435.594438897584,19318.927317316415,19552.261560478753,19505.90976344227,19388.389506052525,19623.430020832013,19580.133333333335,19463.03677420789,19697.22989245878,8.333333333333334,7.550836690421313,9.115829976245355,23.866666666666667,22.981439280678064,24.75189405265527,8,7.154226736179782,8.845773263820218,14.41986047573258,14.419504843426331,14.42021610803883,14.131553768015419,14.130823967313297,14.13228356871754,14.395515257301705,14.395159395807408,14.395871118796002,13.877342840713574,13.857386803849211,13.897298877577937,0.9800062713026017,0.9799796667098688,0.9800328758953345
45,14.1,P3-U,p3u,106,30,40.2,40.054414854869194,40.34558514513081,2970.4666666666667,2950.4549453443137,2990.4783879890197,19646.36846122176,19530.20919593736,19762.527726506156,19711.39102836044,19595.90427879738,19826.877777923495,19780.766666666666,19664.475256518548,19897.058076814785,7.433333333333334,6.605056777079417,8.26160988958725,24.566666666666666,23.444136383089475,25.689196950243858,8.2,7.434235053020191,8.965764946979807,14.395515257301705,14.395159395807408,14.395871118796002,14.131558709344633,14.130827970019402,14.132289448669864,14.376582996492454,14.37649476433648,14.376671228648428,13.877359013176187,13.857399900864623,13.897318125487752,0.9816639686758786,0.9816373273795919,0.9816906099721653
45,14.1,P3-U,p3u,107,30,42,42,42,2999.6,2979.654613729705,3019.545386270295,19852.754141060028,19736.913308693387,19968.59497342667,19924.106412137222,19807.807631539436,20040.40519273501,19982.866666666665,19865.5486238845,20100.18470944883,7.633333333333334,6.580633713108525,8.686032953558142,26.066666666666666,24.848855653892002,27.28447767944133,8.3,7.627899432812475,8.972100567187526,14.376582996492454,14.37649476433648,14.376671228648428,14.140583546821075,14.140580673113275,14.140586420528875,14.357647770885679,14.357125345068,14.358170196703357,14.12409981056245,14.124090721955836,14.124108899169064,0.9835844549635688,0.983578412452941,0.9835904974741967
45,14.1,P3-U,p3u,108,30,43.8,43.65441485486919,43.945585145130806,3030.766666666667,3010.788744720878,3050.7445886124556,20064.29888828624,19948.702815154593,20179.89496141789,20144.771063906443,20028.873945258834,20260.66818255405,20177.333333333332,20060.883783342015,20293.78288332465,9.033333333333333,8.10548577682278,9.961180889843886,25.066666666666666,23.827291320356217,26.306042012977116,9.7,8.722707187492249,10.67729281250775,14.357647770885679,14.357125345068,14.358170196703357,14.149633009387221,14.148903660561174,14.150362358213268,14.333297642793031,14.332775232780099,14.333820052805963,14.37091742587458,14.350962742909411,14.39087210883975,0.9906598553769116,0.9906567629940186,0.9906629477598046
45,14.1,P3-U,p3u,109,30,43.8,43.65441485486919,43.945585145130806,3054.9666666666667,3035.048777060198,3074.8845562731353,20254.6909854412,20138.839235345793,20370.54273553661,20331.175134526988,20213.85338907224,20448.496879981736,20365.4,20248.383039632277,20482.416960367726,9.4,8.593785972913356,10.206214027086645,26.166666666666668,25.003945983538866,27.32938734979447,8.233333333333333,7.24020441816391,9.226462248502754,14.333297642793031,14.332775232780099,14.333820052805963,14.149633261329432,14.14890257438691,14.150363948271956,14.3035178371607,14.303428930647687,14.303606743673711,14.370918896112336,14.350960105892597,14.390877686332075,0.9898972674194492,0.9898942914975234,0.9899002433413749
45,14.1,P3-U,p3u,110,30,42,42,42,3087.233333333333,3065.5985685740025,3108.868098092664,20433.310896566607,20316.282141706106,20550.339651427108,20501.390439058498,20385.699095447126,20617.08178266987,20555.5,20440.945375073923,20670.054624926077,7.966666666666667,7.010691418906819,8.922641914426514,25.533333333333335,24.544437312006437,26.522229354660233,8.5,7.726489715052514,9.273510284947486,14.3035178371607,14.303428930647687,14.303606743673711,14.140586366771254,14.140582377054985,14.140590356487523,14.273737880363042,14.273382328771952,14.274093431954132,14.124108466946906,14.124095576809585,14.124121357084226,0.9886089933906254,0.988602775705722,0.9886152110755287
45,14.1,P3-U,p3u,111,30,40.2,40.054414854869194,40.34558514513081,3117.9333333333334,3096.0594108814057,3139.807255785261,20628.345394424698,20515.50730264127,20741.183486208127,20698.502366213997,20586.039841523165,20810.96489090483,20773.1,20661.679307852944,20884.520692147053,7.533333333333333,6.609061923061035,8.457604743605632,24.133333333333333,22.887561474241863,25.379105192424802,8.533333333333333,7.66319901508082,9.403467651585846,14.273737880363042,14.273382328771952,14.274093431954132,14.131559352975222,14.13082717453606,14.132291531414383,14.249386060300283,14.24903116893807,14.249740951662497,13.877360734329994,13.85739703056502,13.897324438094968,0.9900391474442541,0.990012370925149,0.9900659239633592
45,14.1,P3-U,p3u,112,30,40.2,40.054414854869194,40.34558514513081,3149.4333333333334,3127.366719226371,3171.4999474402957,20846.343273499107,20733.929274221042,20958.757272777173,20916.58275265763,20804.09988803508,21029.065617280176,20992.2,20879.748377765904,21104.651622234098,8.533333333333333,7.548912652613778,9.517754014052889,23.533333333333335,22.09048081593137,24.9761858507353,8.133333333333333,6.927180931330072,9.339485735336595,14.249386060300283,14.24903116893807,14.249740951662497,14.131560802143067,14.130828000217589,14.132293604068545,14.230450448515153,14.230360520505139,14.230540376525168,13.877365092845741,13.85739946409984,13.897330721591642,0.9917311995899278,0.9917043188413994,0.9917580803384562
45,14.1,P3-U,p3u,113,30,42,42,42,3181.9,3158.6446337741404,3205.15536622586,21060.33809910784,20946.115584819585,21174.560613396097,21132.823201260333,21017.046048400352,21248.600354120314,21190.466666666667,21075.534181573923,21305.39915175941,8.466666666666667,7.6763093004812655,9.257024032852069,24.9,23.80669691659453,25.99330308340547,8.633333333333333,7.724721187997744,9.541945478668922,14.230450448515153,14.230360520505139,14.230540376525168,14.140586475021832,14.140582549101904,14.140590400941761,14.211513967229312,14.210987993572864,14.21203994088576,14.124108469967267,14.124096147988201,14.124120791946332,0.993685093132375,0.9936788612590782,0.9936913250056717
