setting,policy,target,delay,damping,initial_budget,seed,requests,dispatched,completion_rate,final_queue,blocked_dispatch_attempts,head_of_line_blocked_attempts,head_of_line_share,warm_budget_mean,warm_budget_sd,warm_dispatch_mean,warm_dispatch_sd,budget_direction_changes,periods_within_point_one,final_central_budget,final_central_use
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,507,2762,792,0.28674873280231716,1970,858,0,0,9.842182466797558,4.405109395497745,28.3125,10.018108603923197,3,0,5.40255086727579,5.080344073226944
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,508,2805,816,0.2909090909090909,1989,757,0,0,9.903945570421612,4.587361328447158,29.6875,7.622062275613689,3,0,5.393505354999662,5.0753256038007315
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,509,2656,791,0.29781626506024095,1865,845,0,0,9.843462742089866,4.407277103102249,28.1875,10.489478855818657,3,0,5.4048026059985474,5.080339589508202
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,510,2733,812,0.2971094035858031,1921,730,0,0,9.912284389049015,4.592604727741464,29.5625,7.667844112482552,3,0,5.3935097907196505,5.0753312980426815
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,511,2668,814,0.30509745127436283,1854,756,0,0,9.909301647087657,4.590889997610432,29.5625,7.667844112482552,3,0,5.393511238420934,5.075304927074185
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,512,2595,812,0.31290944123314063,1783,711,0,0,9.91341214193926,4.59349342644341,29.5,7.720103626247513,3,0,5.393503951567422,5.075328080928719
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,513,2669,815,0.30535781191457473,1854,759,0,0,9.905926614334604,4.588318568681555,29.75,7.558659493146475,3,0,5.393503137139668,5.075328624163393
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,514,2721,812,0.2984196986402058,1909,782,0,0,9.912287260410661,4.5926069812286645,29.5625,7.667844112482552,3,0,5.393512152941968,5.075307280148311
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,515,2654,812,0.3059532780708365,1842,738,0,0,9.913412118423382,4.593492179690749,29.5,7.720103626247513,3,0,5.393520354316514,5.0753075025778225
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,516,2650,770,0.29056603773584905,1880,850,0,0,9.719224501059628,4.306003874430378,28.5,12.58040804849615,3,0,5.402555917236972,5.090373435300525
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,517,2628,814,0.3097412480974125,1814,703,0,0,9.909316411937724,4.590897905680623,29.5625,7.667844112482552,3,0,5.393511094058611,5.075320157666503
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,518,2684,815,0.3036512667660209,1869,734,0,0,9.905928886818403,4.588315258589647,29.75,7.558659493146475,3,0,5.39351365646749,5.075323473156115
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,519,2586,798,0.308584686774942,1788,776,0,0,9.907344684070967,4.589692914818058,28.5625,9.872309760132124,3,0,5.391245884781229,5.070304238065719
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,520,2641,812,0.3074592957213177,1829,760,0,0,9.91228611620274,4.59260598679319,29.5625,7.667844112482552,3,0,5.393514382357161,5.075325184619919
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,521,2703,804,0.2974472807991121,1899,770,0,0,9.860717579548375,4.416134199923386,29.0625,12.107676628211266,3,0,5.4002905635972684,5.06025969675624
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,522,2712,812,0.2994100294985251,1900,733,0,0,9.912281843819423,4.5926044413951805,29.5625,7.667844112482552,3,0,5.393507517035418,5.0753211200819885
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,523,2661,813,0.3055242390078918,1848,721,0,0,9.909320106123612,4.59090135063156,29.5625,7.667844112482552,3,0,5.393507572859657,5.075330211573335
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,524,2669,812,0.30423379542899964,1857,738,0,0,9.913418040914495,4.594556955062713,29.5,8.099382692526634,3,0,5.393508631743015,5.075307280148311
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,525,2621,787,0.3002670736360168,1834,772,0,0,9.812800817758722,4.404578533606125,29.5625,5.691733772176395,3,0,5.411581060922889,5.105455090493798
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,526,2671,813,0.3043803818794459,1858,768,0,0,9.912137706255596,4.593607610304473,29.5625,8.090889938690305,3,0,5.393510035175255,5.075323250726604
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,527,2693,789,0.29298180467879686,1904,780,0,0,9.811670959497974,4.404616118384348,29.6875,5.816284610184294,3,0,5.409326515335651,5.100420872918803
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,528,2647,792,0.29920664903664523,1855,793,0,0,9.842488016154142,4.407513926296534,28.25,10.673955842766699,3,0,5.404793057015999,5.080354794422311
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,529,2705,812,0.30018484288354896,1893,737,0,0,9.912270690814065,4.592597775016271,29.5625,7.667844112482552,3,0,5.393501589345105,5.075310300510972
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,530,2691,805,0.29914529914529914,1886,781,0,0,9.857196723356633,4.414964975120338,29,12.334234201333025,3,0,5.400287086667355,5.05523875020204
p3u_t14_d0,P3-U,14,0,1,20,501,2681,741,0.2763894069377098,1940,983,0,0,14.104734883612243,0.1587666312527641,23.875,12.919623317522328,0,11,14.003954843911973,14.000021177667138
p3u_t14_d0,P3-U,14,0,1,20,502,2595,741,0.2855491329479769,1854,930,0,0,14.10468907789749,0.15877972026674042,23.875,12.919623317522328,0,11,14.003891396450449,14.000014118444762
p3u_t14_d0,P3-U,14,0,1,20,503,2680,741,0.2764925373134328,1939,968,0,0,14.104730717520534,0.1587604668044762,23.875,12.919623317522328,0,11,14.003956689778517,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,504,2672,741,0.2773203592814371,1931,960,0,0,14.10471525010097,0.15875434633127733,23.875,12.919623317522328,0,11,14.003955308747894,14.00000705922238
p3u_t14_d0,P3-U,14,0,1,20,505,2723,741,0.27212633125229524,1982,995,0,0,14.10473552301615,0.15877319520167088,23.875,12.919623317522328,0,11,14.003953714389848,14.00000705922238
p3u_t14_d0,P3-U,14,0,1,20,506,2721,741,0.2723263506063947,1980,980,0,0,14.104673401003136,0.1587792665704008,23.875,12.919623317522328,0,11,14.003887361672614,14.000023530741265
p3u_t14_d0,P3-U,14,0,1,20,507,2762,741,0.2682838522809558,2021,997,0,0,14.10465608082839,0.1587664485638267,23.875,12.919623317522328,0,11,14.00387570732705,14.000002353074125
p3u_t14_d0,P3-U,14,0,1,20,508,2805,741,0.2641711229946524,2064,958,0,0,14.105074489491923,0.15960929675007057,23.9375,13.015215454741167,0,11,14.003914545169344,14.000021177667142
p3u_t14_d0,P3-U,14,0,1,20,509,2656,741,0.2789909638554217,1915,945,0,0,14.104511249314115,0.15829299253033743,23.8125,12.822993670226413,0,11,14.003925221692484,14.00000705922238
p3u_t14_d0,P3-U,14,0,1,20,510,2733,741,0.2711306256860593,1992,971,0,0,14.1046961411417,0.1587685766593677,23.875,12.919623317522328,0,11,14.00392208203225,14.000009412296507
p3u_t14_d0,P3-U,14,0,1,20,511,2668,741,0.27773613193403296,1927,951,0,0,14.104654263167204,0.15878459791712754,23.875,12.919623317522328,0,11,14.003860747352684,14.000009412296507
p3u_t14_d0,P3-U,14,0,1,20,512,2595,741,0.2855491329479769,1854,969,0,0,14.104700646205139,0.15876516191427828,23.875,12.919623317522328,0,11,14.003926178670563,14.000009412296507
p3u_t14_d0,P3-U,14,0,1,20,513,2669,741,0.2776320719370551,1928,992,0,0,14.104666150154877,0.15876357765078894,23.875,12.919623317522328,0,11,14.003890654729599,14.000004706148253
p3u_t14_d0,P3-U,14,0,1,20,514,2721,741,0.2723263506063947,1980,1019,0,0,14.104508913572177,0.15829487573572687,23.8125,12.822993670226413,0,11,14.003918706270449,14.000014118444758
p3u_t14_d0,P3-U,14,0,1,20,515,2654,741,0.2792012057272042,1913,947,0,0,14.104712365866245,0.15876687940996048,23.875,12.919623317522328,0,11,14.00393362546147,14.000016471518885
p3u_t14_d0,P3-U,14,0,1,20,516,2650,741,0.27962264150943394,1909,923,0,0,14.104515749822895,0.15829173981485284,23.8125,12.822993670226413,0,11,14.003921514552477,14.00000705922238
p3u_t14_d0,P3-U,14,0,1,20,517,2628,741,0.2819634703196347,1887,957,0,0,14.104667893780183,0.15877698130550563,23.875,12.919623317522328,0,11,14.003884011287273,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,518,2684,741,0.27608047690014903,1943,938,0,0,14.104709936907625,0.15877173287188556,23.875,12.919623317522328,0,11,14.00392232073614,14.00000705922238
p3u_t14_d0,P3-U,14,0,1,20,519,2586,741,0.2865429234338747,1845,950,0,0,14.105264105579153,0.1600854243861682,24,13.114877048604,0,11,14.003922261710752,14.000014118444758
p3u_t14_d0,P3-U,14,0,1,20,520,2641,741,0.2805755395683453,1900,968,0,0,14.104503433507215,0.1582964625688056,23.8125,12.822993670226413,0,11,14.003897354362236,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,521,2703,741,0.2741398446170921,1962,1008,0,0,14.104685435828827,0.15877293619929528,23.875,12.919623317522328,0,11,14.003900919772034,14.000021177667138
p3u_t14_d0,P3-U,14,0,1,20,522,2712,741,0.27323008849557523,1971,960,0,0,14.1046864113868,0.15877347291626429,23.875,12.919623317522328,0,11,14.00390643369224,14.000009412296507
p3u_t14_d0,P3-U,14,0,1,20,523,2661,741,0.27846674182638104,1920,944,0,0,14.104362397526245,0.15900131631065928,23.875,12.940247292845681,0,11,14.003967861046132,14.000016471518885
p3u_t14_d0,P3-U,14,0,1,20,524,2669,741,0.2776320719370551,1928,930,0,0,14.104539048361913,0.15829579901080273,23.8125,12.822993670226413,0,11,14.003952454245091,14.000009412296507
p3u_t14_d0,P3-U,14,0,1,20,525,2621,741,0.28271652041205647,1880,934,0,0,14.104710635451685,0.15876470448265495,23.875,12.919623317522328,0,11,14.003934074890454,14.000023530741268
p3u_t14_d0,P3-U,14,0,1,20,526,2671,741,0.27742418569824034,1930,957,0,0,14.104678228322527,0.1587721951532968,23.875,12.919623317522328,0,11,14.00389820416435,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,527,2693,741,0.2751578165614556,1952,977,0,0,14.104701410674558,0.15877005873514766,23.875,12.919623317522328,0,11,14.003921812281753,14.000014118444758
p3u_t14_d0,P3-U,14,0,1,20,528,2647,741,0.2799395542123158,1906,950,0,0,14.104182350435279,0.15853715746763963,23.8125,12.843772810198724,0,11,14.003951434501252,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,529,2705,741,0.27393715341959335,1964,1005,0,0,14.104677741684473,0.15877179807811206,23.875,12.919623317522328,0,11,14.003895365068466,14.000011765370633
p3u_t14_d0,P3-U,14,0,1,20,530,2691,741,0.2753623188405797,1950,1019,0,0,14.104691353892328,0.15876949516956856,23.875,12.919623317522328,0,11,14.003912533334216,14.000011765370633
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,501,2681,1071,0.39947780678851175,1610,53,0,0,15.06126012756012,0.3995456428724089,44.1875,4.369877954054705,0,0,14.693888260487766,14.155632905668984
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,502,2595,1076,0.4146435452793834,1519,63,0,0,15.059943894907558,0.4003708403074804,44.5,4.704607670500627,0,0,14.690886903048954,14.160667593781218
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,503,2680,1070,0.39925373134328357,1610,47,0,0,15.061719329603346,0.39886552843177453,44.0625,4.327720724199595,0,0,14.695373911440782,14.160667148922192
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,504,2672,1071,0.4008233532934132,1601,51,0,0,15.06120159182426,0.39939961464201973,44.125,4.349329450233296,0,0,14.693877747504054,14.155638625589152
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,505,2723,1071,0.39331619537275064,1652,42,0,0,15.061541139298246,0.3991158044347946,44.125,4.39507299901454,0,0,14.694639101766345,14.160667692156865
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,506,2721,1073,0.394340316060272,1648,52,0,0,15.06088916006851,0.4001495723477933,44.375,4.410215414239989,0,0,14.692396296936435,14.15566111215515
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,507,2762,1071,0.387762490948588,1691,50,0,0,15.061770525445013,0.3994338801854399,44.25,4.640402281411961,0,0,14.694635511346155,14.160652264813248
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,508,2805,1067,0.3803921568627451,1738,42,0,0,15.064441378904723,0.3990683853161327,44.125,4.39507299901454,0,0,14.69762787159075,14.160680223191683
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,509,2656,1071,0.40323795180722893,1585,59,0,0,15.06124838551147,0.39926350004915157,44.125,4.333974311568232,0,0,14.693875152439515,14.155656183577388
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,510,2733,1072,0.39224295645810464,1661,48,0,0,15.061108610239653,0.3993272230848112,44.1875,4.369877954054705,0,0,14.693875377578273,14.160652042383735
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,511,2668,1069,0.4006746626686657,1599,52,0,0,15.062795387591052,0.3993348613807603,44.125,4.333974311568232,0,0,14.696127023911215,14.160672423983335
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,512,2595,1071,0.41271676300578036,1524,59,0,0,15.061017560056499,0.39930482053765387,44.125,4.6169975814014315,0,0,14.693880872890386,14.15563914314561
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,513,2669,1068,0.40014986886474335,1601,40,0,0,15.06250889703935,0.39948712005105513,44.125,4.364630568559039,0,0,14.69537140984089,14.150651109225825
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,514,2721,1073,0.394340316060272,1648,46,0,0,15.060402177612831,0.3994630548522549,44.1875,4.3851073723076235,0,0,14.692375833888281,14.155648803549845
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,515,2654,1072,0.40391861341371516,1582,29,0,0,15.061013237447172,0.3994949650773562,44.1875,4.354595273960601,0,0,14.693119154053598,14.155645907241045
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,516,2650,1073,0.4049056603773585,1577,44,0,0,15.059983831021853,0.3996323070088548,44.1875,4.621958459354649,0,0,14.692380561534065,14.155666583967589
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,517,2628,1067,0.4060121765601218,1561,65,0,0,15.063314528256344,0.39881840575219124,44,4.320493798938574,0,0,14.696131349057563,14.150633452861944
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,518,2684,1071,0.3990312965722802,1613,51,0,0,15.061865791840368,0.3995840476125977,44.1875,4.3851073723076235,0,0,14.69463505579938,14.160687085662767
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,519,2586,1068,0.41299303944315546,1518,39,0,0,15.063422831312586,0.39964554069715746,44.1875,4.3851073723076235,0,0,14.69539317687859,14.150633427183728
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,520,2641,1071,0.405528209011738,1570,51,0,0,15.060729064856341,0.39926782095944163,44.0625,4.625563028792639,0,0,14.693121608665727,14.150634817842372
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,521,2703,1072,0.3965963743988161,1631,47,0,0,15.060734758528996,0.39914719982670466,44.125,4.364630568559039,0,0,14.693878402813134,14.16066940362067
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,522,2712,1069,0.3941740412979351,1643,44,0,0,15.062138430809343,0.39882982874109135,44,4.2895221179054435,0,0,14.69537498686409,14.1556416202736
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,523,2661,1070,0.40210447200300636,1591,55,0,0,15.061439601245072,0.3995125617718088,44.125,4.364630568559039,0,0,14.69462648534801,14.155653706449392
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,524,2669,1072,0.4016485575121768,1597,51,0,0,15.06073388961711,0.39973741047719336,44.1875,4.354595273960601,0,0,14.693125290342696,14.155654373737931
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,525,2621,1071,0.40862266310568485,1550,36,0,0,15.061253748336117,0.3994992751777109,44.125,4.333974311568232,0,0,14.693880913249512,14.155659079886188
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,526,2671,1071,0.4009734181954324,1600,45,0,0,15.061202589614817,0.3998777769367123,44.1875,4.339258769267704,0,0,14.693876372875732,14.155658759081023
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,527,2693,1072,0.3980690679539547,1621,53,0,0,15.061110194721198,0.39947136369196656,44.1875,4.3851073723076235,0,0,14.693880453850998,14.160665018277578
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,528,2647,1072,0.40498677748394407,1575,55,0,0,15.061161105435485,0.3993336973576404,44.1875,4.369877954054705,0,0,14.693128158951279,14.155679979042242
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,529,2705,1072,0.3963031423290203,1633,56,0,0,15.061720361377791,0.40021149310970544,44.3125,4.422951503238533,0,0,14.693132217890986,14.155656504382545
p3d_025_t14_d0,P3-D0.25,14,0,0.25,20,530,2691,1071,0.3979933110367893,1620,52,0,0,15.061298613155133,0.39915330075505495,44.125,4.645786621588784,0,0,14.693875810240977,14.155648581120332
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,501,2681,1055,0.3935098843715032,1626,91,0,0,14.507205213624372,0.21004246720731223,43.3125,1.4930394055974097,0,0,14.183256861928198,14.14060364592933
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,502,2595,1056,0.4069364161849711,1539,92,0,0,14.505691429284449,0.2100440909686452,43.25,1.4375905768565218,0,0,14.181740904358174,14.140606567916347
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,503,2680,1056,0.3940298507462687,1624,80,0,0,14.505882158767905,0.21025560673733804,43.3125,1.4930394055974097,0,0,14.181743983691854,14.140600873674394
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,504,2672,1055,0.3948353293413174,1617,84,0,0,14.507371826301469,0.21021292021124174,43.25,1.4375905768565218,0,0,14.183232970070904,14.140608920990474
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,505,2723,1055,0.387440323172971,1668,90,0,0,14.507293554810973,0.21012020038553966,43.25,1.390443574307614,0,0,14.183244640671909,14.140581060987685
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,506,2721,1055,0.3877251010657846,1666,75,0,0,14.507945500660067,0.2108067359324543,43.375,1.4548768561863463,0,0,14.183246590483453,14.140562934086562
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,507,2762,1055,0.38196958725561186,1707,93,0,0,14.507936297401645,0.21107537907724175,43.4375,1.631716887208072,0,0,14.1832297214809,14.14059842222462
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,508,2805,1055,0.3761140819964349,1750,80,0,0,14.509909036108972,0.21235100340710747,43.4375,1.3647344063956182,0,0,14.183226930023347,14.140585544706425
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,509,2656,1056,0.39759036144578314,1600,94,0,0,14.505591828725912,0.2099473811976268,43.3125,1.5370426148939398,0,0,14.181743692248503,14.140614392802913
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,510,2733,1056,0.38638858397365533,1677,78,0,0,14.505862687413988,0.21028753795335237,43.3125,1.4476993242152645,0,0,14.181709569729852,14.140582969202786
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,511,2668,1055,0.3954272863568216,1613,77,0,0,14.508023973619055,0.21094401272441338,43.375,1.4548768561863463,0,0,14.183222206996252,14.14060099772826
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,512,2595,1055,0.40655105973025046,1540,82,0,0,14.507087418994299,0.20991220639745967,43.25,1.390443574307614,0,0,14.18322276903861,14.14059874302978
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,513,2669,1055,0.39527913076058446,1614,92,0,0,14.508192992128857,0.21109704494495185,43.375,1.5,0,0,14.183201368527172,14.140581060987685
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,514,2721,1056,0.3880926130099228,1665,96,0,0,14.505483861632266,0.20976545360695487,43.25,1.390443574307614,0,0,14.181728811574821,14.140570562221832
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,515,2654,1056,0.39788997739261495,1598,76,0,0,14.505778473551498,0.210076494267555,43.25,1.390443574307614,0,0,14.181719349997332,14.140575045940572
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,516,2650,1056,0.39849056603773586,1594,86,0,0,14.505316431182687,0.20952299862124257,43.1875,1.3275918047351754,0,0,14.18175533832156,14.140580295323499
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,517,2628,1055,0.4014459665144597,1573,66,0,0,14.507746631754735,0.210480815839022,43.25,1.2909944487358056,0,0,14.183236862839063,14.140595748345334
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,518,2684,1055,0.393070044709389,1629,77,0,0,14.50728779958391,0.2102122264723273,43.3125,1.4930394055974097,0,0,14.183232762180875,14.14059785331173
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,519,2586,1055,0.4079659706109822,1531,81,0,0,14.509264433126264,0.21188388401864097,43.5,1.5491933384829668,0,0,14.183242589634036,14.140600873674394
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,520,2641,1055,0.39946989776599773,1586,93,0,0,14.506903380076583,0.20962364166661357,43.1875,1.3768926368215255,0,0,14.18323755335437,14.140584680666594
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,521,2703,1056,0.390677025527192,1647,86,0,0,14.50558103610804,0.2099136221111861,43.25,1.390443574307614,0,0,14.181715528942794,14.14059304878783
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,522,2712,1055,0.3890117994100295,1657,81,0,0,14.507815089542024,0.21065544960435809,43.3125,1.352466881911223,0,0,14.183190809206296,14.140603671607547
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,523,2661,1055,0.396467493423525,1606,80,0,0,14.507277921262178,0.21010549528980127,43.25,1.390443574307614,0,0,14.183213757738624,14.140588761820386
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,524,2669,1056,0.39565380292244284,1613,87,0,0,14.505321835381594,0.2095301858541595,43.1875,1.3275918047351754,0,0,14.181753147423692,14.140604116466573
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,525,2621,1055,0.40251812285387256,1566,81,0,0,14.507475071760876,0.21013039935587718,43.25,1.2909944487358056,0,0,14.183232523360616,14.140592826358317
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,526,2671,1056,0.3953575439910146,1615,96,0,0,14.505961218432866,0.21037578249360908,43.3125,1.4930394055974097,0,0,14.181725168897614,14.140596710760816
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,527,2693,1055,0.39175640549572965,1638,100,0,0,14.506996474303154,0.20979229892204973,43.25,1.4375905768565218,0,0,14.183234144512664,14.14058468066659
p3d_05_t14_d0,P3-D0.5,14,0,0.5,20,528,2647,1056,0.398942198715527,1591,88,0,0,14.505040774638495,0.20916193497560379,43.1875,1.3768926368215255,0,0,14.181751232562245,14.14057066059748
