seed,period,budget,method,requests,served,service_rate,gap_to_upper_bound,blocked_requests_examined,north_route_share,central_route_share,south_route_share,peak_budget_use
505,13,15,FIFO-skip,139,42,0.302158273381295,0,97,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427065383827498
505,13,15,MILP-upper-bound,139,42,0.302158273381295,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289299
505,13,16,FIFO-stop,139,45,0.3237410071942446,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469151774675149
505,13,16,FIFO-skip,139,45,0.3237410071942446,0,94,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469151774675149
505,13,16,MILP-upper-bound,139,45,0.3237410071942446,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.94692628213456
505,13,17,FIFO-stop,139,46,0.33093525179856115,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500376437159659
505,13,17,FIFO-skip,139,46,0.33093525179856115,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500376437159659
505,13,17,MILP-upper-bound,139,46,0.33093525179856115,0,0,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.9500384195548494
505,13,18,FIFO-stop,139,46,0.33093525179856115,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525339485197224
505,13,18,FIFO-skip,139,46,0.33093525179856115,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525339485197224
505,13,18,MILP-upper-bound,139,46,0.33093525179856115,0,0,0.3695652173913043,0.2608695652173913,0.3695652173913043,0.9484825476661014
505,14,13,FIFO-stop,117,36,0.3076923076923077,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323464987481026
505,14,13,FIFO-skip,117,36,0.3076923076923077,0,81,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323464987481026
505,14,13,MILP-upper-bound,117,36,0.3076923076923077,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099306
505,14,13.5,FIFO-stop,117,39,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726328649834249
505,14,13.5,FIFO-skip,117,39,0.3333333333333333,0,78,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726328649834249
505,14,13.5,MILP-upper-bound,117,39,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726281633393723
505,14,13.75,FIFO-stop,117,39,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549486310746353
505,14,13.75,FIFO-skip,117,39,0.3333333333333333,0,78,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549486310746353
505,14,13.75,MILP-upper-bound,117,39,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476838
505,14,14,FIFO-stop,117,39,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378959769483026
505,14,14,FIFO-skip,117,39,0.3333333333333333,0,78,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378959769483026
505,14,14,MILP-upper-bound,117,39,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.937891443220109
