setting,policy,target,delay,damping,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,final_queue_north,final_queue_central,final_queue_south,late_trip_north_share,late_trip_central_share,late_trip_south_share,late_budget_mean,late_budget_sd,late_dispatch_mean,late_dispatch_sd,late_use_mean,late_use_sd,late_direction_changes,final_central_budget,target_gap,first_sustained_within_point_one,first_sustained_dispatch_below_40
p3u_t17,P3-U,17,1,1,520,120,15146,5231,0.3453717153043708,0.40022718667171525,0.3390102827763496,9915,2009,5935,1971,0.37819905213270144,0.3848341232227488,0.23696682464454977,17.430004766631114,0.2957708277431271,43.958333333333336,5.629728286490399,17.052440808794305,0.2791725965054458,2,17.10141843626748,0.4300047666311144,0,0
p3u_t17,P3-U,17,1,1,521,120,15092,5230,0.3465412138881527,0.390677025527192,0.3484447385837194,9862,1926,5929,2007,0.38461538461538464,0.3855650522317189,0.22981956315289648,17.430174050365213,0.2965755926948998,43.875,5.597456720612535,17.052025688161205,0.27980394938667436,2,17.107462958426368,0.4301740503652134,0,0
p3u_t17,P3-U,17,1,1,522,120,14972,5230,0.34931872829281324,0.3893805309734513,0.34401569653368214,9742,2034,5900,1808,0.3811787072243346,0.38593155893536124,0.23288973384030418,17.42672932315676,0.2970427983507259,43.833333333333336,6.112472399985109,17.051813228121095,0.2792344276519514,2,17.10440089323237,0.42672932315675993,0,0
p3u_t17,P3-U,17,1,1,523,120,15011,5231,0.34847778295916326,0.3949642991356633,0.3469387755102041,9780,1989,5887,1904,0.38425047438330173,0.38519924098671726,0.23055028462998103,17.426079995513415,0.29660382462832724,43.916666666666664,5.81539685487673,17.05222872611881,0.2792055988907844,2,17.095387499395024,0.42607999551341535,0,0
p3u_t17,P3-U,17,1,1,524,120,14954,5231,0.34980607195399227,0.39565380292244284,0.350982350982351,9723,1921,5924,1878,0.38235294117647056,0.38519924098671726,0.23244781783681215,17.427914330487102,0.29731331426804697,43.916666666666664,5.933813691677238,17.05222995737404,0.27926496625704433,2,17.09845014259724,0.42791433048710203,0,0
p3u_t17,P3-U,17,1,1,525,120,15123,5230,0.34583085366660055,0.40289965661961086,0.33535031847133756,9893,2021,5889,1983,0.3798670465337132,0.3855650522317189,0.2345679012345679,17.427904491610345,0.2957751802161362,43.875,5.666933071316672,17.052025279783127,0.27906710873845225,2,17.10442233951196,0.42790449161034516,0,0
p3u_t17,P3-U,17,1,1,526,120,15150,5231,0.3452805280528053,0.3953575439910146,0.3359872611464968,9919,2016,5910,1993,0.3800947867298578,0.3848341232227488,0.23507109004739338,17.4285125843265,0.2959472358361361,43.958333333333336,5.691176745948342,17.052440807724377,0.2792061066126127,2,17.098290471525633,0.4285125843265014,0,0
p3u_t17,P3-U,17,1,1,527,120,14897,5230,0.35107739813385247,0.3902710731526179,0.3572881355932203,9667,1928,5819,1920,0.3795066413662239,0.38519924098671726,0.23529411764705882,17.428281702040692,0.29638165242637343,43.916666666666664,5.694518086009041,17.05223213875569,0.27914046721352864,2,17.09543220984191,0.4282817020406924,0,0
p3u_t17,P3-U,17,1,1,528,120,15067,5230,0.3471162142430477,0.3993199848885531,0.33364988920544475,9837,1966,5829,2042,0.38330170777988615,0.38519924098671726,0.2314990512333966,17.429145551870302,0.29605356485873774,43.916666666666664,5.679227340792567,17.052229447166955,0.2791349740844246,2,17.098423661735033,0.42914555187030246,0,0
p3u_t17,P3-U,17,1,1,529,120,14874,5230,0.3516202769934113,0.39038817005545284,0.3554054054054054,9644,1942,5783,1919,0.3830798479087453,0.38593155893536124,0.23098859315589354,17.428585866885168,0.2961967604675844,43.833333333333336,5.654291687979462,17.051816340683438,0.2797662742324405,2,17.104493150500623,0.4285858668851681,0,0
p3u_t17,P3-U,17,1,1,530,120,15004,5231,0.3486403625699813,0.3927907840951319,0.3261205564142195,9773,1946,5772,2055,0.3800947867298578,0.3848341232227488,0.23507109004739338,17.427660883614887,0.2962538236594408,43.958333333333336,5.691176745948342,17.052439927280712,0.2792069824687609,2,17.09843896872732,0.4276608836148874,0,0
p3d_025_t17,P3-D0.25,17,1,0.25,501,120,15018,3244,0.2160074577174058,0.3968668407310705,0.13157046114156723,11774,2302,7075,2397,0,1,0,17.003605934928387,0.000018126782148873147,17,0,17.000016765653147,0.000004294938348751579,0,17.003576668568936,0.0036059349283874553,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,502,120,14935,3244,0.21720790090391698,0.41040462427745666,0.13051823416506717,11691,2415,6976,2300,0,1,0,17.003619021849012,0.000015742952470944986,17,0,17.000015491071327,0.000004902408272723822,0,17.00359269683222,0.003619021849011972,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,503,120,15156,3244,0.21404064396938507,0.3966417910447761,0.12830188679245283,11912,2392,7150,2370,0,1,0,17.00360068245963,0.00001760439333390108,17,0,17.000017157832172,0.000005306244726683977,0,17.00357123961962,0.003600682459630633,41,41
p3d_025_t17,P3-D0.25,17,1,0.25,504,120,14935,3244,0.21720790090391698,0.39857784431137727,0.13238157040882545,11691,2334,7049,2308,0,1,0,17.0036208767367,0.000017147633944484422,17,0,17.000015294981825,0.000004807367321748059,0,17.00359340459628,0.003620876736700751,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,505,120,14696,3244,0.22074033750680458,0.3911127432978333,0.1346090399208182,11452,2242,6908,2302,0,1,0,17.003633321899432,0.000017318385437082586,17,0,17.00001637347413,0.00000488087714863539,0,17.003604761462228,0.003633321899432218,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,506,120,14887,3244,0.21790824209041446,0.39213524439544284,0.13285574731357863,11643,2336,6887,2420,0,1,0,17.003622206726078,0.00001696002808200234,17,0,17.000015294981818,0.000004955320812072042,0,17.003594146317127,0.0036222067260780477,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,507,120,14932,3244,0.21725154031609964,0.38522809558291093,0.13131638236240747,11688,2439,6956,2293,0,1,0,17.003626882923484,0.00001592369560348009,17,0,17.000015687160843,0.000004740128103336461,0,17.00359855779369,0.0036268829234842315,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,508,120,15103,3244,0.21479176322584917,0.3789661319073084,0.1311897106109325,11859,2374,7091,2394,0,1,0,17.003610814653882,0.000017303392281538887,17,0,17.000015981295107,0.000005927698939925489,0,17.003583813128277,0.003610814653882244,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,509,120,15068,3244,0.21529068224050968,0.4009789156626506,0.12781954887218044,11824,2406,7096,2322,0,1,0,17.003613752591512,0.000017970141595213303,17,0,17.0000168636979,0.000004637441671235426,0,17.003585353928145,0.003613752591512309,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,510,120,15073,3244,0.21521926623764348,0.38931577021588,0.1340782122905028,11829,2323,7157,2349,0,1,0,17.003603448956447,0.00001579718538814958,17,0,17.000015393026572,0.000004548997347444595,0,17.003575785628747,0.003603448956447153,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,511,120,14783,3244,0.2194412500845566,0.3988005997001499,0.136,11539,2258,6917,2364,0,1,0,17.00360775507047,0.000016804035130477876,17,0,17.000015589116085,0.000005042606176474666,0,17.003580797665013,0.0036077550704689543,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,512,120,14929,3244,0.21729519726706412,0.41078998073217726,0.13195342820181113,11685,2249,7101,2335,0,1,0,17.00362647338828,0.000015201992747687022,17,0,17.00001519693706,0.0000051915842091004515,0,17.00360129549513,0.0036264733882802602,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,513,120,14926,3244,0.21733887176738578,0.3982765080554515,0.13298565840938723,11682,2274,6998,2410,0,1,0,17.003611515550286,0.000016132096629515896,17,0,17.000015000847554,0.000003851679627937074,0,17.003586249416855,0.0036115155502862706,41,41
p3d_025_t17,P3-D0.25,17,1,0.25,514,120,14983,3244,0.2165120469865848,0.39176773245130464,0.1362270450751252,11739,2368,7034,2337,0,1,0,17.003616075268084,0.000017614236465075363,17,0,17.000016765653154,0.0000049704793698696675,0,17.003585397064164,0.0036160752680842734,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,515,120,14802,3244,0.21915957303067152,0.4012810851544838,0.13682092555331993,11558,2315,6961,2282,0,1,0,17.003620476815605,0.000017969846449881226,17,0,17.000016863697905,0.0000041439828535529135,0,17.00359082808162,0.0036204768156054,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,516,120,14879,3244,0.21802540493312722,0.40226415094339624,0.13372664700098327,11635,2308,6990,2337,0,1,0,17.003614893194936,0.000017021873844398912,17,0,17.000015589116085,0.000005183850001407269,0,17.003587891669344,0.0036148931949355756,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,517,120,14968,3244,0.21672902191341528,0.4060121765601218,0.1328125,11724,2382,7001,2341,0,1,0,17.003623159207763,0.00001663769093310071,17,0,17.000015687160836,0.000003904701718126397,0,17.00359496643839,0.003623159207762683,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,518,120,15023,3244,0.21593556546628503,0.396795827123696,0.13191076624636275,11779,2416,6988,2375,0,1,0,17.003610630244125,0.000015459559196692063,17,0,17.000014118444756,0.000003986058408292315,0,17.003585628831534,0.0036106302441254456,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,519,120,14890,3244,0.21786433848220282,0.41067285382830626,0.13114754098360656,11646,2380,6929,2337,0,1,0,17.00360565802959,0.00001663682953080204,17,0,17.000015785205594,0.000004304270111007643,0,17.003577656447483,0.0036056580295884544,41,41
p3d_025_t17,P3-D0.25,17,1,0.25,520,120,15146,3244,0.21418196223425326,0.4028776978417266,0.13110539845758354,11902,2427,7141,2334,0,1,0,17.00361222335538,0.000017385525881709944,17,0,17.000015785205594,0.000004929952975005024,0,17.00358486886867,0.0036122233553790295,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,521,120,15092,3244,0.2149483169891333,0.3940066592674806,0.13500992720052946,11848,2332,7137,2379,0,1,0,17.003613636297143,0.000015781919709331256,17,0,17.000015098892316,0.000004951270691783521,0,17.003587473054203,0.0036136362971426195,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,522,120,14972,3244,0.21667111942292278,0.39343657817109146,0.13342053629823414,11728,2430,7076,2222,0,1,0,17.003627361801634,0.000016825188719534197,17,0,17.00001607933986,0.000005448938737533123,0,17.00359922785911,0.0036273618016338105,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,523,120,15011,3244,0.21610818732929185,0.40022547914317924,0.13429888084265965,11767,2402,7034,2331,0,1,0,17.003620998603445,0.00001688544332830114,17,0,17.00001470671329,0.000004967451357963857,0,17.0035947177068,0.0036209986034450026,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,524,120,14954,3244,0.21693192456867727,0.39977519670288497,0.13586413586413587,11710,2307,7115,2288,0,1,0,17.00362539559046,0.000018314975021104803,17,0,17.00001676565315,0.000004294938349439177,0,17.003595908630317,0.0036253955904612667,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,525,120,15123,3244,0.2145077034979832,0.4055703929797787,0.12993630573248408,11879,2424,7084,2371,0,1,0,17.003603365665192,0.000017974442617216436,17,0,17.000016863697905,0.000004479000051832502,0,17.0035741581326,0.0036033656651923707,41,41
p3d_025_t17,P3-D0.25,17,1,0.25,526,120,15150,3244,0.2141254125412541,0.399475851740921,0.12993630573248408,11906,2397,7130,2379,0,1,0,17.00362812848324,0.000017549334366802743,17,0,17.000015883250356,0.0000060986812076582774,0,17.003601744639596,0.0036281284832391236,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,527,120,14897,3244,0.21776196549640867,0.39546973635350907,0.13830508474576272,11653,2324,6994,2335,0,1,0,17.003616867872708,0.00001665700314769072,17,0,17.00001558911609,0.0000037245787374736017,0,17.003589572212842,0.003616867872707985,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,528,120,15067,3244,0.21530497112895733,0.4023422742727616,0.1291547958214625,11823,2364,6988,2471,0,1,0,17.003624563475853,0.000016410911176987445,17,0,17.000015098892312,0.000004100181452197109,0,17.003598459059763,0.0036245634758529377,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,529,120,14874,3244,0.218098695710636,0.3933456561922366,0.13783783783783785,11630,2306,7025,2299,0,1,0,17.003604968385222,0.000018466216372563454,17,0,17.00001755001119,0.000006434033297202506,0,17.00357215770787,0.0036049683852219516,41,40
p3d_025_t17,P3-D0.25,17,1,0.25,530,120,15004,3244,0.21620901093041855,0.3961352657004831,0.1261205564142195,11760,2365,6954,2441,0,1,0,17.003617715791325,0.000018264313823688153,17,0,17.000016863697905,0.00000437018217834987,0,17.003589625968942,0.0036177157913250824,41,40
p3d_05_t17,P3-D0.5,17,1,0.5,501,120,15018,2638,0.1756558796111333,0.30361805296531147,0.19348597226701064,12380,2433,7431,2516,0.25666666666666665,0.6783333333333333,0.065,17.04743453958441,0.08655503906546384,25,12.39565141140406,16.998717351982467,0.1897350896433434,2,17.0440265168421,0.04743453958440824,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,502,120,14935,2445,0.16370940743220622,0.3132947976878613,0.13051823416506717,12490,2569,7470,2451,0,1,0,17.001556761577785,0.0000395544752432717,17,0,17.00001735392168,0.000005090122950266568,0,17.001496169919026,0.0015567615777847266,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,503,120,15156,2816,0.18580100290314067,0.3037313432835821,0.24465408805031447,12340,2499,7394,2447,0.3791773778920309,0.5218508997429306,0.09897172236503857,17.14139666024384,0.17757681194999364,32.416666666666664,14.536062102552922,16.994495681116863,0.2691393445344295,2,17.11807911773605,0.14139666024383857,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,504,120,14935,2736,0.18319383997321728,0.3046407185628742,0.22647631408176508,12199,2444,7348,2407,0.3438395415472779,0.5816618911174785,0.07449856733524356,17.121138310010497,0.18296415994818063,29.083333333333332,14.604694500374713,16.977757748726376,0.2638035261010257,2,17.247637949980707,0.12113831001049746,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,505,120,14696,2643,0.17984485574305933,0.29893499816378993,0.1996040910590564,12053,2383,7268,2402,0.2611570247933884,0.6727272727272727,0.06611570247933884,17.048978989992694,0.08579543099620884,25.208333333333332,12.282823519988733,16.999764341019688,0.18979117940583423,2,17.00182562144203,0.04897898999269401,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,506,120,14887,2842,0.19090481628266273,0.2991547225284822,0.25236079452946925,12045,2411,7135,2499,0.3690322580645161,0.5251612903225806,0.10580645161290322,17.14698611176995,0.17340321398309125,32.291666666666664,13.86731899942754,17.035322647661808,0.2003540420820427,1,17.000569014068965,0.14698611176995158,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,507,120,14932,2643,0.17700241092954727,0.2947139753801593,0.19472159639523656,12289,2539,7311,2439,0.2545454545454545,0.6727272727272727,0.07272727272727272,17.049413605865173,0.08554393546728423,25.208333333333332,12.282823519988737,16.999762702062537,0.18979076547115015,2,17.001812661183557,0.04941360586517263,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,508,120,15103,2842,0.18817453486062372,0.2901960784313726,0.2585209003215434,12261,2451,7332,2478,0.3843283582089552,0.5049751243781094,0.11069651741293532,17.14683547004457,0.1735314192606258,33.5,13.739818364725648,16.999931469826812,0.2698349132613963,2,17.002105038874525,0.14683547004457154,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,509,120,15068,2736,0.18157685160605255,0.3064759036144578,0.218671679197995,12332,2495,7397,2440,0.3223495702005731,0.5816618911174785,0.09598853868194843,17.121132309780574,0.18296382690417098,29.083333333333332,14.604694500374713,16.977759248468193,0.26380541484392606,2,17.247622559551495,0.12113230978057388,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,510,120,15073,2841,0.18848271744178333,0.2978412001463593,0.2638843246795925,12232,2396,7405,2431,0.39352428393524286,0.5056039850560399,0.10087173100871731,17.14800878637565,0.17320704147267754,33.458333333333336,13.701726856151373,16.999722358736083,0.26971815737992405,2,17.002083494483195,0.14800878637565162,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,511,120,14783,2643,0.17878644388825002,0.30509745127436283,0.20166666666666666,12140,2356,7283,2501,0.2727272727272727,0.6727272727272727,0.05454545454545454,17.04912068658381,0.08571407486783875,25.208333333333332,12.282823519988735,16.99976705310335,0.18979502971404513,2,17.001803163238428,0.04912068658380875,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,512,120,14929,2642,0.17697099604796035,0.3136801541425819,0.19534282018111254,12287,2355,7469,2463,0.24006622516556292,0.6738410596026491,0.08609271523178808,17.048322433133333,0.0861586293687906,25.166666666666668,12.310005356784291,16.999553922571423,0.1897885601061428,2,17.02143409822995,0.04832243313333251,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,513,120,14926,2842,0.19040600294787619,0.30498313975271635,0.2620599739243807,12084,2353,7249,2482,0.3855721393034826,0.5049751243781094,0.10945273631840796,17.14686876990338,0.17351136530722874,33.5,13.739818364725648,16.999930159243334,0.26983251951979953,2,17.000613220254515,0.1468687699033815,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,514,120,14983,2842,0.18968163919108322,0.2991547225284822,0.2684474123539232,12141,2459,7269,2413,0.39054726368159204,0.5049751243781094,0.1044776119402985,17.14686046891874,0.17351449044044936,33.5,13.739818364725648,16.999930741076145,0.2698361127600081,2,17.00060315398107,0.14686046891873872,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,515,120,14802,2830,0.19119037967842184,0.306706857573474,0.2655935613682093,11972,2411,7200,2361,0.38636363636363635,0.5126262626262627,0.10101010101010101,17.144305572163983,0.17558214781701956,33,14.16670929234849,16.997421265200853,0.2695886861999276,2,17.07440956999148,0.144305572163983,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,516,120,14879,2533,0.17023993547953492,0.3071698113207547,0.16224188790560473,12346,2450,7428,2468,0.13737373737373737,0.8202020202020202,0.04242424242424243,17.010737110474164,0.052004429566936974,20.625,9.797126908036555,16.935297377423954,0.24349304070296832,1,17.254890345165556,0.010737110474163813,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,517,120,14968,2842,0.1898717263495457,0.3097412480974125,0.26171875,12126,2461,7245,2420,0.39054726368159204,0.5049751243781094,0.1044776119402985,17.14690773499191,0.1734755653875536,33.5,13.739818364725648,16.99993170708689,0.26983344217893085,2,17.000594711009402,0.14690773499190968,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,518,120,15023,2837,0.18884377288158158,0.30327868852459017,0.25832525056579375,12186,2488,7252,2446,0.39424280350438046,0.5081351689612015,0.09762202753441802,17.1460865777775,0.17437047207281522,33.291666666666664,13.892378788594746,16.99888904089303,0.2696962700795052,2,17.039760479895588,0.14608657777749912,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,519,120,14890,2445,0.16420416386836803,0.314385150812065,0.13114754098360656,12445,2547,7400,2498,0,1,0,17.001606089068265,0.00003323521862673044,17,0,17.000015883250352,0.000005385985922190665,0,17.001550909480002,0.001606089068264538,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,520,120,15146,2643,0.1745015185527532,0.3082165846270352,0.19440874035989716,12503,2542,7503,2458,0.24462809917355371,0.6727272727272727,0.08264462809917356,17.04920063283046,0.08566923218815754,25.208333333333332,12.282823519988735,16.999763697143777,0.18978882569171746,2,17.001824829816783,0.04920063283045906,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,521,120,15092,2841,0.18824542804134642,0.30114687384387717,0.2657180675049636,12251,2410,7388,2453,0.38978829389788294,0.5056039850560399,0.10460772104607721,17.14726586387824,0.17349060181837575,33.458333333333336,13.701726856151373,16.999721415556994,0.26971947968750926,2,17.00814629431776,0.14726586387823914,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,522,120,14972,2842,0.18982099919850387,0.3001474926253687,0.262916939175932,12130,2509,7319,2302,0.38681592039800994,0.5049751243781094,0.10820895522388059,17.146885156954603,0.17349525827026896,33.5,13.739818364725648,16.99993101384244,0.2698341370945318,2,17.000599694665997,0.14688515695460325,15,15
p3d_05_t17,P3-D0.5,17,1,0.5,523,120,15011,2445,0.16288055426020917,0.3055242390078918,0.13429888084265965,12566,2563,7534,2469,0,1,0,17.00155002083618,0.0000334393861896208,17,0,17.00001637347413,0.000004627697997933493,0,17.00149751786973,0.001550020836180721,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,524,120,14954,2838,0.18978199812759128,0.30498313975271635,0.26640026640026643,12116,2387,7351,2378,0.38625,0.5075,0.10625,17.14577577582862,0.17442390992549944,33.333333333333336,13.930469159884485,16.99909560018483,0.26981444783791964,2,17.038268770937492,0.14577577582862133,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,525,120,15123,2837,0.18759505389142367,0.31056848531095,0.25445859872611465,12286,2503,7319,2464,0.37797246558197745,0.5081351689612015,0.11389236545682102,17.145967380189536,0.17434621535126257,33.291666666666664,13.892378788594746,16.998885434503375,0.2696949320819383,2,17.039779536960907,0.1459673801895356,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,526,120,15150,2841,0.18752475247524752,0.3047547734930738,0.2557324840764331,12309,2482,7372,2455,0.39103362391033625,0.5056039850560399,0.10336239103362391,17.14752177013572,0.1730870875479767,33.458333333333336,13.701726856151373,16.999724440806165,0.26972108999338285,2,17.002079334799618,0.14752177013572165,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,527,120,14897,2793,0.18748741357320267,0.30226513182324544,0.2559322033898305,12104,2416,7267,2421,0.36688741721854307,0.5377483443708609,0.09536423841059603,17.1366043351479,0.17999736183140286,31.458333333333332,14.77065000090637,16.989683664542838,0.26791196231298353,2,17.161761495000047,0.1366043351479007,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,528,120,15067,2765,0.18351363907878143,0.30751794484321876,0.2301361190250079,12302,2447,7287,2568,0.3493810178817056,0.5584594222833562,0.0921595598349381,17.129627361275904,0.18182929411582233,30.291666666666668,14.760343953417498,16.983824333288407,0.2660016487816915,2,17.203954155318478,0.12962736127590446,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,529,120,14874,2838,0.190802743041549,0.3009242144177449,0.2702702702702703,12036,2394,7252,2390,0.38375,0.5075,0.10875,17.145778606685585,0.17442727258135532,33.333333333333336,13.930469159884485,16.99909203993777,0.26981432784250536,2,17.03828036982489,0.1457786066855853,15,14
p3d_05_t17,P3-D0.5,17,1,0.5,530,120,15004,2643,0.17615302585977072,0.3024897807506503,0.18701700154559506,12361,2485,7300,2576,0.2528925619834711,0.6727272727272727,0.0743801652892562,17.049271418273875,0.08562605806664311,25.208333333333332,12.282823519988735,16.999763706411677,0.18978796174402754,2,17.001819695878027,0.049271418273875156,15,14
p3d_075_t17,P3-D0.75,17,1,0.75,501,120,15018,5224,0.3478492475695832,0.3879149571055576,0.3431151241534989,9794,1910,5887,1997,0.39285714285714285,0.37969924812030076,0.2274436090225564,17.3621375942534,0.25873191994461137,44.333333333333336,5.255776670083793,16.97140778533048,0.3764466157455608,4,17.414445932735205,0.36213759425340086,0,0
p3d_075_t17,P3-D0.75,17,1,0.75,502,120,14935,5221,0.3495815199196518,0.4003853564547206,0.33941138835572615,9714,1996,5822,1896,0.39585296889726673,0.38077285579641845,0.2233741753063148,17.36305850272478,0.2596869914594538,44.208333333333336,5.4292217927952,16.970780310404553,0.3767921299884059,4,17.416691448838648,0.3630585027247797,0,0
p3d_075_t17,P3-D0.75,17,1,0.75,503,120,15156,5192,0.34257059910266563,0.376865671641791,0.3264150943396226,9964,2000,5996,1968,0.394990366088632,0.3892100192678227,0.21579961464354527,17.348733735187114,0.2674195619116077,43.25,6.910923929925534,16.96597393897984,0.37461357781928295,4,17.48438917067488,0.34873373518711404,0,0
p3d_075_t17,P3-D0.75,17,1,0.75,504,120,14935,5224,0.34978239035821895,0.38922155688622756,0.345554834523037,9711,1931,5866,1914,0.39812206572769954,0.37934272300469485,0.22253521126760564,17.362175668328046,0.25918178861892116,44.375,5.546738171919248,16.971612211799,0.37606866088131186,4,17.41450632307317,0.36217566832804593,0,0
p3d_075_t17,P3-D0.75,17,1,0.75,505,120,14696,5224,0.35547087642896025,0.3819316929856776,0.3510392609699769,9472,1889,5685,1898,0.39379699248120303,0.37969924812030076,0.22650375939849623,17.36062788489237,0.2591907881041602,44.333333333333336,5.537749241945382,16.971405008056813,0.3759709407563585,4,17.412211350014243,0.3606278848923701,0,0
